20220803_093127 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	BoxTop	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3742356754.993	49.000	47.000	27.539	31.845	28.256	48.714	49.444	49.601	30.847	49.993	50.412	27.123	25.423	3.63335
3742356756.960	49.000	48.000	27.539	31.939	28.234	48.731	49.826	49.565	30.919	49.917	50.796	27.116	25.384	3.63330
3742356759.023	49.000	48.000	27.535	32.060	28.221	48.731	50.169	49.576	30.990	49.917	51.172	27.113	25.377	3.63326
3742356760.969	49.000	49.000	27.538	32.174	28.232	48.871	50.573	49.644	31.071	49.995	51.545	27.111	25.349	3.63320
3742356762.989	49.000	49.000	27.538	32.285	28.227	48.990	50.919	49.741	31.149	50.107	51.874	27.068	25.317	3.63317
3742356764.983	49.000	49.000	27.538	32.400	28.224	49.100	51.165	49.826	31.229	50.196	52.049	27.089	25.367	3.63313
3742356766.972	49.000	49.000	27.539	32.516	28.225	49.169	51.279	49.865	31.312	50.223	52.043	27.087	25.342	3.63309
3742356768.991	49.000	50.000	27.538	32.625	28.225	49.194	51.271	49.855	31.387	50.189	51.898	27.103	25.390	3.63306
3742356770.980	49.000	50.000	27.537	32.738	28.233	49.206	51.179	49.833	31.468	50.149	51.676	27.112	25.379	3.63304
3742356773.010	49.000	50.000	27.537	32.853	28.247	49.226	51.059	49.827	31.553	50.129	51.469	27.080	25.342	3.63300
3742356774.963	49.000	50.000	27.537	32.963	28.263	49.256	50.949	49.836	31.633	50.139	51.308	27.104	25.373	3.63298
3742356776.962	49.000	50.000	27.537	33.075	28.284	49.292	50.868	49.856	31.714	50.162	51.211	27.091	25.396	3.63297
3742356779.005	49.000	50.000	27.536	33.182	28.308	49.332	50.836	49.881	31.796	50.189	51.190	27.085	25.387	3.63295
3742356780.963	49.000	50.000	27.534	33.290	28.333	49.373	50.853	49.909	31.875	50.220	51.235	27.085	25.372	3.63293
3742356783.008	49.000	49.000	27.534	33.399	28.358	49.417	50.912	49.939	31.954	50.250	51.324	27.090	25.361	3.63291
3742356784.943	49.000	49.000	27.532	33.503	28.379	49.458	50.993	49.969	32.033	50.280	51.429	27.083	25.348	3.63289
3742356786.959	49.000	49.000	27.532	33.613	28.401	49.486	51.071	49.938	32.085	50.290	51.508	27.078	25.370	3.63287
3742356788.984	49.000	49.000	27.532	33.717	28.419	49.506	51.124	49.992	32.192	50.292	51.546	27.076	25.349	3.63286
3742356790.951	49.000	50.000	27.535	33.826	28.440	49.528	51.158	50.002	32.276	50.294	51.555	27.077	25.336	3.63283
3742356792.999	49.000	50.000	27.534	33.928	28.455	49.542	51.162	50.004	32.355	50.292	51.525	27.072	25.309	3.63282
3742356794.984	49.000	50.000	27.535	34.034	28.475	49.564	51.146	50.018	32.434	50.301	51.475	27.065	25.298	3.63281
3742356796.960	49.000	50.000	27.539	34.137	28.494	49.591	51.126	50.036	32.513	50.321	51.429	27.060	25.323	3.63280
3742356798.997	49.000	50.000	27.536	34.239	28.512	49.613	51.101	50.053	32.590	50.339	51.388	27.067	25.337	3.63278
3742356800.989	49.000	50.000	27.538	34.336	28.530	49.630	51.091	50.061	32.666	50.343	51.375	27.067	25.347	3.63277
3742356802.979	49.000	50.000	27.538	34.435	28.552	49.645	51.103	50.067	32.743	50.344	51.387	27.079	25.331	3.63276
3742356804.941	49.000	50.000	27.540	34.534	28.572	49.659	51.120	50.076	32.820	50.349	51.409	27.089	25.382	3.63274
3742356806.955	49.000	50.000	27.540	34.631	28.589	49.674	51.146	50.083	32.897	50.354	51.433	27.089	25.367	3.63274
3742356808.997	50.000	50.000	27.540	34.729	28.610	49.690	51.169	50.093	32.972	50.363	51.454	27.088	25.379	3.63273
3742356810.963	50.000	50.000	27.538	34.822	28.627	49.705	51.191	50.104	33.044	50.372	51.472	27.091	25.359	3.63272
3742356812.973	50.000	50.000	27.538	34.918	28.644	49.722	51.209	50.117	33.121	50.384	51.481	27.088	25.325	3.63272
3742356814.956	50.000	50.000	27.538	35.009	28.662	49.738	51.213	50.128	33.193	50.392	51.465	27.081	25.301	3.63270
3742356816.934	50.000	50.000	27.536	35.100	28.676	49.754	51.208	50.138	33.265	50.403	51.449	27.070	25.286	3.63270
3742356818.940	50.000	50.000	27.535	35.191	28.692	49.758	51.205	50.136	33.336	50.393	51.435	27.065	25.254	3.63269
3742356820.995	50.000	50.000	27.536	35.281	28.709	49.758	51.202	50.130	33.408	50.381	51.426	27.065	25.225	3.63267
3742356822.994	50.000	50.000	27.534	35.370	28.726	49.762	51.203	50.129	33.481	50.375	51.417	27.069	25.301	3.63267
3742356824.970	50.000	50.000	27.536	35.459	28.747	49.779	51.205	50.144	33.551	50.391	51.417	27.081	25.344	3.63266
3742356826.948	50.000	50.000	27.536	35.546	28.764	49.795	51.210	50.158	33.620	50.407	51.417	27.095	25.326	3.63266
3742356828.936	50.000	50.000	27.535	35.631	28.780	49.806	51.216	50.165	33.690	50.413	51.418	27.088	25.316	3.63265
3742356830.970	50.000	50.000	27.535	35.717	28.798	49.807	51.222	50.163	33.758	50.402	51.421	27.076	25.362	3.63265
3742356832.990	50.000	50.000	27.533	35.800	28.812	49.804	51.229	50.153	33.826	50.388	51.424	27.070	25.403	3.63264
3742356834.981	50.000	50.000	27.532	35.880	28.827	49.803	51.236	50.146	33.890	50.379	51.430	27.069	25.411	3.63263
3742356836.969	50.000	50.000	27.535	35.964	28.844	49.808	51.250	50.149	33.957	50.377	51.439	27.064	25.424	3.63263
3742356838.964	50.000	50.000	27.537	36.046	28.859	49.823	51.263	50.161	34.026	50.394	51.451	27.068	25.427	3.63262
3742356841.011	50.000	50.000	27.536	36.125	28.871	49.839	51.274	50.177	34.091	50.414	51.457	27.084	25.431	3.63261
3742356843.002	50.000	50.000	27.534	36.202	28.883	49.851	51.284	50.187	34.155	50.422	51.465	27.091	25.432	3.63261
3742356844.968	50.000	50.000	27.537	36.280	28.900	49.855	51.293	50.186	34.220	50.416	51.467	27.090	25.393	3.63260
3742356846.981	50.000	50.000	27.536	36.359	28.917	49.856	51.289	50.182	34.282	50.406	51.449	27.078	25.402	3.63260
3742356848.961	50.000	50.000	27.535	36.434	28.932	49.857	51.282	50.181	34.345	50.402	51.433	27.071	25.385	3.63259
3742356850.983	50.000	50.000	27.538	36.509	28.947	49.858	51.275	50.179	34.409	50.397	51.419	27.070	25.350	3.63259
3742356853.010	50.000	50.000	27.537	36.587	28.962	49.860	51.269	50.177	34.470	50.393	51.408	27.068	25.314	3.63258
3742356854.971	50.000	50.000	27.536	36.655	28.974	49.860	51.265	50.174	34.530	50.389	51.403	27.068	25.263	3.63258
3742356857.016	50.000	50.000	27.536	36.729	28.988	49.861	51.267	50.173	34.591	50.385	51.405	27.083	25.171	3.63257
3742356858.959	50.000	50.000	27.538	36.802	29.005	49.867	51.284	50.175	34.653	50.387	51.425	27.100	25.165	3.63257
3742356860.994	50.000	50.000	27.535	36.871	29.019	49.870	51.302	50.176	34.712	50.389	51.449	27.108	25.133	3.63256
3742356862.994	50.000	50.000	27.535	36.944	29.033	49.877	51.320	50.182	34.772	50.393	51.466	27.103	25.218	3.63256
3742356864.958	50.000	50.000	27.534	37.010	29.044	49.880	51.326	50.182	34.829	50.393	51.462	27.096	25.281	3.63256
3742356867.009	50.000	50.000	27.535	37.079	29.058	49.885	51.328	50.185	34.887	50.392	51.458	27.087	25.306	3.63255
3742356868.976	50.000	50.000	27.534	37.144	29.071	49.888	51.325	50.186	34.942	50.395	51.450	27.080	25.300	3.63255
3742356870.986	50.000	50.000	27.536	37.214	29.088	49.897	51.330	50.193	35.003	50.398	51.449	27.080	25.369	3.63253
3742356872.986	50.000	50.000	27.535	37.281	29.099	49.904	51.329	50.196	35.058	50.401	51.444	27.086	25.393	3.63254
3742356874.974	50.000	50.000	27.534	37.346	29.114	49.909	51.330	50.201	35.115	50.406	51.443	27.088	25.411	3.63253
3742356876.989	50.000	50.000	27.533	37.409	29.127	49.914	51.332	50.203	35.167	50.406	51.441	27.102	25.405	3.63253
3742356878.969	50.000	50.000	27.532	37.472	29.139	49.920	51.333	50.206	35.220	50.407	51.440	27.101	25.386	3.63253
3742356881.017	50.000	50.000	27.531	37.535	29.153	49.925	51.339	50.210	35.276	50.413	51.444	27.102	25.408	3.63252
3742356882.964	50.000	50.000	27.531	37.596	29.162	49.931	51.343	50.216	35.328	50.415	51.446	27.095	25.415	3.63252
3742356884.970	50.000	50.000	27.532	37.659	29.175	49.940	51.349	50.222	35.384	50.421	51.452	27.089	25.303	3.63251
3742356887.004	50.000	50.000	27.531	37.718	29.187	49.944	51.352	50.223	35.435	50.421	51.451	27.078	25.280	3.63251
3742356888.974	50.000	50.000	27.532	37.778	29.201	49.947	51.357	50.228	35.486	50.423	51.453	27.097	25.276	3.63250
3742356891.000	50.000	50.000	27.534	37.839	29.215	49.954	51.362	50.231	35.540	50.427	51.454	27.110	25.269	3.63251
3742356892.944	50.000	50.000	27.532	37.897	29.228	49.957	51.363	50.233	35.590	50.426	51.451	27.109	25.292	3.63250
3742356894.962	50.000	50.000	27.532	37.954	29.236	49.961	51.352	50.233	35.640	50.427	51.432	27.120	25.278	3.63250
3742356896.989	50.000	50.000	27.531	38.011	29.246	49.962	51.345	50.229	35.689	50.422	51.418	27.115	25.308	3.63250
3742356898.958	50.000	50.000	27.535	38.068	29.257	49.952	51.338	50.216	35.740	50.400	51.409	27.110	25.293	3.63249
3742356901.009	50.000	50.000	27.534	38.123	29.264	49.943	51.334	50.204	35.788	50.386	51.406	27.103	25.258	3.63248
3742356902.967	50.000	50.000	27.536	38.180	29.276	49.951	51.342	50.210	35.839	50.395	51.419	27.098	25.275	3.63248
3742356904.965	50.000	50.000	27.535	38.232	29.286	49.957	51.353	50.218	35.886	50.408	51.432	27.092	25.288	3.63248
3742356906.999	50.000	50.000	27.534	38.287	29.297	49.967	51.364	50.227	35.934	50.417	51.445	27.090	25.358	3.63248
3742356908.991	50.000	50.000	27.539	38.341	29.312	49.977	51.375	50.238	35.983	50.427	51.455	27.099	25.361	3.63248
3742356910.984	50.000	50.000	27.536	38.392	29.322	49.982	51.377	50.240	36.028	50.429	51.448	27.110	25.333	3.63248
3742356912.933	50.000	50.000	27.536	38.444	29.330	49.984	51.375	50.240	36.074	50.425	51.440	27.113	25.282	3.63247
3742356914.957	50.000	50.000	27.538	38.501	29.341	49.973	51.373	50.222	36.122	50.432	51.463	27.143	25.297	3.63246
3742356916.995	50.000	50.000	27.549	38.548	29.345	49.952	51.366	50.198	36.165	50.400	51.454	27.160	25.261	3.63246
3742356918.965	50.000	50.000	27.553	38.600	29.361	49.957	51.367	50.201	36.213	50.374	51.422	27.159	25.323	3.63246
3742356920.957	50.000	50.000	27.537	38.650	29.370	49.963	51.364	50.209	36.258	50.386	51.417	27.166	25.351	3.63246
3742356922.961	50.000	50.000	27.552	38.698	29.378	49.973	51.361	50.218	36.301	50.398	51.413	27.169	25.364	3.63246
3742356924.940	50.000	50.000	27.539	38.749	29.389	49.984	51.361	50.229	36.346	50.413	51.412	27.158	25.391	3.63246
3742356926.954	50.000	50.000	27.540	38.795	29.399	49.992	51.358	50.235	36.389	50.432	51.435	27.175	25.339	3.63245
3742356928.989	50.000	50.000	27.552	38.842	29.401	49.996	51.356	50.239	36.447	50.435	51.434	27.199	25.346	3.63245
3742356930.991	50.000	50.000	27.598	38.934	29.455	50.002	51.373	50.240	36.489	50.399	51.401	27.195	25.390	3.63244
3742356932.967	50.000	50.000	27.603	38.984	29.467	49.988	51.375	50.221	36.517	50.373	51.402	27.155	25.391	3.63245
3742356934.944	50.000	50.000	27.554	38.981	29.424	49.961	51.360	50.193	36.558	50.388	51.435	27.140	25.369	3.63244
3742356936.945	50.000	50.000	27.540	39.029	29.432	49.970	51.367	50.201	36.602	50.370	51.407	27.144	25.370	3.63244
3742356938.978	50.000	50.000	27.539	39.072	29.438	49.977	51.367	50.210	36.640	50.382	51.408	27.129	25.343	3.63244
3742356940.997	50.000	50.000	27.538	39.119	29.445	49.993	51.372	50.225	36.684	50.400	51.443	27.168	25.384	3.63244
3742356942.991	50.000	50.000	27.556	39.164	29.451	50.003	51.377	50.235	36.725	50.442	51.446	27.181	25.435	3.63243
3742356944.962	50.000	50.000	27.553	39.252	29.502	50.011	51.393	50.237	36.779	50.393	51.417	27.147	25.368	3.63243
3742356946.946	50.000	50.000	27.554	39.249	29.459	49.978	51.384	50.199	36.804	50.424	51.468	27.136	25.388	3.63243
3742356948.996	50.000	50.000	27.551	39.291	29.468	49.965	51.387	50.185	36.842	50.374	51.454	27.178	25.411	3.63243
3742356950.992	50.000	50.000	27.550	39.331	29.481	49.970	51.390	50.191	36.879	50.417	51.472	27.213	25.396	3.63243
3742356952.970	50.000	50.000	27.535	39.374	29.493	49.981	51.395	50.219	36.935	50.432	51.475	27.213	25.396	3.63242
3742356954.986	50.000	50.000	27.555	39.417	29.548	50.010	51.414	50.231	36.959	50.448	51.480	27.193	25.405	3.63242
3742356956.957	50.000	50.000	27.556	39.459	29.507	50.004	51.406	50.227	36.999	50.427	51.469	27.181	25.361	3.63242
3742356958.979	50.000	50.000	27.559	39.500	29.515	50.011	51.409	50.245	37.037	50.400	51.454	27.191	25.367	3.63242
3742356961.000	50.000	50.000	27.605	39.585	29.571	50.021	51.429	50.237	37.089	50.420	51.474	27.200	25.360	3.63242
3742356962.972	50.000	50.000	27.606	39.626	29.583	50.010	51.432	50.222	37.128	50.427	51.490	27.215	25.318	3.63241
3742356965.005	50.000	50.000	27.605	39.664	29.593	49.993	51.427	50.202	37.163	50.402	51.476	27.219	25.351	3.63241
3742356966.963	50.000	50.000	27.607	39.704	29.603	49.995	51.407	50.203	37.200	50.407	51.460	27.215	25.332	3.63241
3742356968.993	50.000	50.000	27.609	39.742	29.611	50.005	51.388	50.199	37.236	50.423	51.431	27.213	25.338	3.63240
3742356970.990	50.000	50.000	27.605	39.779	29.623	50.018	51.389	50.227	37.286	50.440	51.420	27.191	25.362	3.63240
3742356972.964	50.000	50.000	27.607	39.816	29.634	50.030	51.395	50.241	37.321	50.456	51.434	27.190	25.335	3.63240
3742356975.007	50.000	50.000	27.604	39.853	29.639	50.037	51.401	50.246	37.356	50.462	51.446	27.212	25.408	3.63240
3742356976.964	50.000	50.000	27.557	39.842	29.599	50.013	51.397	50.235	37.390	50.443	51.459	27.213	25.429	3.63240
3742356978.986	50.000	50.000	27.603	39.927	29.651	50.015	51.421	50.216	37.425	50.418	51.471	27.201	25.368	3.63240
3742356980.986	50.000	50.000	27.602	39.960	29.663	50.002	51.415	50.187	37.445	50.400	51.480	27.215	25.363	3.63240
3742356982.971	50.000	50.000	27.605	39.998	29.674	49.994	51.425	50.210	37.495	50.412	51.474	27.221	25.348	3.63240
3742356984.990	50.000	50.000	27.608	40.036	29.688	50.024	51.449	50.226	37.530	50.432	51.494	27.243	25.390	3.63239
3742356986.966	50.000	50.000	27.606	40.070	29.696	50.037	51.452	50.239	37.550	50.449	51.478	27.277	25.405	3.63239
3742356989.003	50.000	50.000	27.607	40.103	29.700	50.045	51.429	50.246	37.580	50.456	51.463	27.277	25.353	3.63239
3742356990.967	50.000	50.000	27.606	40.137	29.705	50.038	51.416	50.236	37.613	50.440	51.440	27.244	25.334	3.63239
3742356992.968	50.000	50.000	27.608	40.170	29.710	50.023	51.413	50.217	37.659	50.414	51.431	27.248	25.365	3.63239
3742356994.998	50.000	50.000	27.607	40.203	29.714	50.006	51.396	50.198	37.690	50.391	51.411	27.248	25.413	3.63239
3742356996.978	49.000	50.000	27.609	40.235	29.724	50.008	51.398	50.199	37.722	50.396	51.419	27.224	25.424	3.63238
3742356999.009	49.000	50.000	27.611	40.270	29.733	50.023	51.395	50.216	37.741	50.419	51.428	27.252	25.434	3.63238
3742357000.946	50.000	50.000	27.613	40.301	29.742	50.036	51.407	50.232	37.786	50.438	51.445	27.244	25.384	3.63238
3742357002.959	50.000	50.000	27.610	40.333	29.748	50.048	51.436	50.243	37.816	50.451	51.476	27.223	25.395	3.63238
3742357004.980	50.000	50.000	27.612	40.365	29.753	50.044	51.449	50.236	37.849	50.440	51.488	27.212	25.389	3.63238
3742357006.940	50.000	50.000	27.615	40.399	29.756	50.033	51.457	50.220	37.879	50.415	51.492	27.206	25.386	3.63238
3742357009.006	50.000	50.000	27.612	40.428	29.754	50.021	51.448	50.205	37.909	50.398	51.471	27.202	25.376	3.63238
3742357010.967	50.000	50.000	27.612	40.458	29.757	50.026	51.434	50.212	37.941	50.409	51.449	27.195	25.380	3.63238
3742357012.960	50.000	50.000	27.611	40.487	29.761	50.037	51.417	50.224	37.967	50.425	51.427	27.196	25.409	3.63237
3742357015.000	50.000	50.000	27.613	40.520	29.769	50.054	51.408	50.240	38.000	50.444	51.415	27.184	25.404	3.63237
3742357016.987	50.000	50.000	27.614	40.548	29.766	50.050	51.396	50.233	38.027	50.437	51.404	27.177	25.420	3.63237
3742357018.977	50.000	50.000	27.613	40.578	29.759	50.036	51.403	50.218	38.057	50.411	51.418	27.192	25.395	3.63237
3742357020.933	50.000	50.000	27.613	40.607	29.767	50.023	51.416	50.201	38.085	50.392	51.439	27.189	25.419	3.63237
3742357022.952	49.000	50.000	27.613	40.638	29.779	50.025	51.434	50.204	38.115	50.394	51.461	27.203	25.403	3.63237
3742357025.003	49.000	50.000	27.613	40.666	29.789	50.035	51.448	50.214	38.142	50.410	51.476	27.212	25.390	3.63237
3742357026.982	49.000	50.000	27.616	40.695	29.801	50.050	51.460	50.232	38.173	50.435	51.489	27.236	25.422	3.63237
3742357028.967	49.000	50.000	27.616	40.726	29.812	50.060	51.457	50.241	38.201	50.444	51.475	27.225	25.431	3.63236
3742357030.962	50.000	50.000	27.617	40.753	29.819	50.054	51.447	50.230	38.228	50.427	51.454	27.264	25.404	3.63236
3742357032.931	50.000	50.000	27.615	40.777	29.823	50.036	51.432	50.211	38.253	50.400	51.431	27.273	25.425	3.63236
3742357034.968	50.000	50.000	27.615	40.806	29.826	50.022	51.418	50.194	38.282	50.381	51.418	27.256	25.352	3.63236
3742357036.995	49.000	50.000	27.614	40.833	29.830	50.027	51.409	50.199	38.310	50.391	51.405	27.280	25.338	3.63236
3742357038.994	49.000	50.000	27.613	40.860	29.832	50.040	51.400	50.212	38.335	50.409	51.399	27.277	25.319	3.63236
3742357040.981	49.000	50.000	27.614	40.887	29.837	50.054	51.411	50.228	38.361	50.427	51.418	27.255	25.377	3.63236
3742357042.946	49.000	50.000	27.617	40.914	29.839	50.064	51.428	50.239	38.387	50.440	51.443	27.247	25.398	3.63236
3742357044.939	50.000	50.000	27.616	40.940	29.836	50.060	51.442	50.229	38.415	50.425	51.460	27.244	25.399	3.63235
3742357046.977	50.000	50.000	27.616	40.966	29.838	50.046	51.451	50.215	38.443	50.402	51.466	27.251	25.417	3.63235
3742357048.996	50.000	50.000	27.616	40.988	29.841	50.030	51.442	50.196	38.466	50.380	51.445	27.245	25.460	3.63235
3742357050.976	50.000	50.000	27.618	41.016	29.855	50.036	51.436	50.204	38.494	50.392	51.434	27.250	25.438	3.63235
3742357052.961	49.000	50.000	27.618	41.042	29.864	50.050	51.426	50.219	38.520	50.413	51.417	27.247	25.369	3.63235
3742357054.947	50.000	50.000	27.617	41.064	29.864	50.062	51.413	50.233	38.542	50.431	51.404	27.242	25.403	3.63235
3742357056.983	50.000	50.000	27.616	41.090	29.860	50.071	51.403	50.242	38.568	50.439	51.391	27.284	25.434	3.63235
3742357058.996	50.000	50.000	27.616	41.112	29.856	50.061	51.395	50.227	38.591	50.421	51.384	27.276	25.446	3.63235
3742357060.963	50.000	50.000	27.618	41.138	29.858	50.051	51.400	50.214	38.617	50.400	51.393	27.274	25.424	3.63235
3742357062.983	50.000	50.000	27.619	41.164	29.859	50.043	51.416	50.207	38.642	50.389	51.422	27.283	25.413	3.63234
3742357064.958	50.000	50.000	27.620	41.186	29.865	50.050	51.438	50.214	38.667	50.405	51.451	27.296	25.443	3.63234
3742357066.984	50.000	50.000	27.618	41.209	29.870	50.064	51.453	50.230	38.688	50.424	51.467	27.299	25.411	3.63234
3742357069.003	50.000	50.000	27.619	41.232	29.874	50.080	51.457	50.246	38.713	50.445	51.465	27.304	25.394	3.63234
3742357070.982	50.000	50.000	27.622	41.257	29.882	50.082	51.455	50.247	38.738	50.441	51.451	27.305	25.377	3.63234
3742357073.011	50.000	50.000	27.623	41.278	29.893	50.070	51.446	50.229	38.760	50.419	51.435	27.316	25.397	3.63234
3742357074.965	50.000	50.000	27.621	41.301	29.901	50.056	51.435	50.212	38.783	50.395	51.422	27.322	25.449	3.63234
3742357076.983	50.000	50.000	27.622	41.325	29.910	50.045	51.431	50.198	38.808	50.378	51.417	27.323	25.432	3.63233
3742357078.996	50.000	50.000	27.619	41.345	29.909	50.036	51.422	50.190	38.828	50.368	51.404	27.323	25.421	3.63234
3742357080.956	49.000	50.000	27.623	41.369	29.916	50.048	51.417	50.205	38.852	50.392	51.401	27.288	25.412	3.63233
3742357083.010	49.000	50.000	27.622	41.389	29.922	50.065	51.414	50.225	38.875	50.416	51.398	27.300	25.447	3.63233
3742357084.959	50.000	50.000	27.623	41.411	29.928	50.082	51.410	50.242	38.898	50.438	51.394	27.310	25.442	3.63233
3742357086.985	50.000	50.000	27.624	41.433	29.932	50.089	51.410	50.249	38.919	50.444	51.392	27.308	25.420	3.63233
3742357088.986	50.000	50.000	27.622	41.451	29.936	50.079	51.408	50.236	38.938	50.424	51.390	27.319	25.378	3.63234
3742357090.977	50.000	50.000	27.624	41.474	29.943	50.068	51.409	50.223	38.964	50.404	51.389	27.302	25.367	3.63232
3742357092.988	50.000	50.000	27.623	41.496	29.944	50.058	51.407	50.212	38.987	50.391	51.390	27.317	25.318	3.63233
3742357094.981	49.000	50.000	27.626	41.515	29.946	50.053	51.404	50.203	39.007	50.382	51.383	27.308	25.350	3.63233
3742357097.016	49.000	50.000	27.624	41.535	29.948	50.062	51.401	50.215	39.026	50.400	51.379	27.282	25.296	3.63233
3742357098.963	50.000	50.000	27.623	41.554	29.954	50.077	51.403	50.232	39.048	50.423	51.383	27.279	25.355	3.63233
3742357100.970	50.000	50.000	27.625	41.577	29.961	50.094	51.408	50.250	39.070	50.443	51.392	27.310	25.307	3.63233
3742357103.009	50.000	50.000	27.624	41.598	29.961	50.095	51.411	50.249	39.090	50.440	51.395	27.290	25.315	3.63233
3742357104.983	50.000	50.000	27.622	41.615	29.962	50.082	51.416	50.236	39.109	50.420	51.399	27.286	25.335	3.63232
3742357107.014	50.000	50.000	27.626	41.636	29.967	50.072	51.415	50.221	39.132	50.399	51.395	27.276	25.370	3.63232
3742357108.955	50.000	50.000	27.627	41.655	29.970	50.060	51.413	50.206	39.150	50.382	51.391	27.300	25.390	3.63233
3742357110.960	49.000	50.000	27.626	41.672	29.978	50.060	51.411	50.208	39.172	50.386	51.387	27.324	25.363	3.63233
3742357112.978	49.000	50.000	27.626	41.693	29.984	50.075	51.409	50.224	39.192	50.410	51.387	27.311	25.341	3.63233
