20220728_193806 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	BoxTop	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3741874769.072	28.000	28.000	27.480	18.537	29.545	28.405	28.633	28.841	18.675	28.865	28.699	26.928	25.075	3.82611
3741874771.019	28.000	28.000	27.479	18.633	29.539	28.431	28.646	28.857	18.746	28.880	28.704	26.963	25.165	3.82612
3741874772.911	28.000	28.000	27.479	18.729	29.533	28.459	28.661	28.876	18.819	28.898	28.711	26.944	25.179	3.82613
3741874774.945	28.000	28.000	27.480	18.833	29.522	28.494	28.682	28.900	18.898	28.923	28.725	26.927	25.191	3.82614
3741874777.119	28.000	28.000	27.479	18.943	29.510	28.527	28.707	28.927	18.982	28.952	28.742	26.912	24.936	3.82615
3741874779.203	29.000	28.000	27.479	19.045	29.498	28.557	28.730	28.948	19.061	28.969	28.758	26.920	24.958	3.82617
3741874781.185	29.000	28.000	27.479	19.142	29.485	28.578	28.752	28.962	19.134	28.979	28.777	26.938	24.968	3.82617
3741874782.915	29.000	28.000	27.478	19.227	29.474	28.594	28.772	28.971	19.199	28.985	28.791	26.922	24.927	3.82619
3741874785.040	29.000	28.000	27.475	19.325	29.462	28.614	28.795	28.984	19.274	28.995	28.808	26.914	25.083	3.82620
3741874786.985	29.000	28.000	27.477	19.419	29.459	28.635	28.821	29.001	19.347	29.011	28.831	26.914	25.038	3.82621
3741874788.859	29.000	28.000	27.474	19.506	29.451	28.654	28.845	29.013	19.415	29.021	28.847	26.918	25.194	3.82622
3741874791.035	29.000	28.000	27.473	19.608	29.440	28.682	28.873	29.034	19.493	29.040	28.872	26.922	25.206	3.82623
3741874793.025	29.000	28.000	27.471	19.697	29.426	28.702	28.897	29.051	19.563	29.055	28.890	26.922	25.205	3.82625
3741874795.055	29.000	28.000	27.473	19.792	29.419	28.726	28.913	29.071	19.637	29.073	28.893	26.925	25.221	3.82626
3741874797.073	29.000	28.000	27.471	19.878	29.404	28.736	28.914	29.076	19.705	29.075	28.877	26.923	25.181	3.82628
3741874798.934	29.000	28.000	27.471	19.966	29.402	28.748	28.917	29.079	19.774	29.070	28.869	26.928	25.061	3.82628
3741874800.951	29.000	28.000	27.472	20.055	29.397	28.756	28.917	29.080	19.844	29.068	28.860	26.914	25.060	3.82630
3741874802.973	29.000	28.000	27.472	20.142	29.392	28.764	28.917	29.084	19.914	29.070	28.854	26.911	25.040	3.82631
3741874804.885	29.000	28.000	27.469	20.222	29.386	28.777	28.919	29.093	19.977	29.078	28.851	26.904	25.039	3.82633
3741874807.042	29.000	28.000	27.468	20.312	29.375	28.798	28.937	29.115	20.050	29.102	28.878	26.897	25.099	3.82634
3741874808.895	29.000	28.000	27.471	20.392	29.366	28.822	28.966	29.135	20.114	29.126	28.912	26.895	25.114	3.82635
3741874811.081	29.000	28.000	27.469	20.482	29.355	28.842	28.998	29.153	20.187	29.142	28.947	26.905	24.999	3.82636
3741874813.160	29.000	28.000	27.471	20.572	29.353	28.858	29.026	29.163	20.258	29.146	28.968	26.909	24.965	3.82638
3741874815.075	29.000	28.000	27.468	20.647	29.348	28.864	29.032	29.165	20.319	29.143	28.960	26.898	24.976	3.82639
3741874817.064	29.000	28.000	27.467	20.722	29.343	28.871	29.033	29.169	20.381	29.143	28.950	26.894	24.978	3.82640
3741874818.881	29.000	28.000	27.466	20.795	29.337	28.880	29.036	29.173	20.440	29.148	28.946	26.891	25.018	3.82640
3741874821.040	29.000	28.000	27.467	20.881	29.333	28.890	29.039	29.182	20.511	29.154	28.943	26.881	24.973	3.82642
3741874822.902	29.000	28.000	27.466	20.954	29.326	28.899	29.041	29.186	20.567	29.154	28.941	26.861	25.089	3.82643
3741874825.139	29.000	28.000	27.468	21.040	29.320	28.913	29.049	29.196	20.642	29.165	28.943	26.876	25.259	3.82644
3741874827.158	29.000	28.000	27.466	21.113	29.313	28.919	29.051	29.201	20.700	29.169	28.945	26.891	25.198	3.82645
3741874828.888	29.000	28.000	27.467	21.180	29.315	28.930	29.057	29.209	20.754	29.175	28.947	26.909	25.127	3.82646
3741874830.925	29.000	28.000	27.467	21.255	29.314	28.941	29.064	29.217	20.818	29.183	28.951	26.916	24.991	3.82647
3741874833.035	29.000	28.000	27.466	21.332	29.310	28.952	29.069	29.225	20.879	29.188	28.952	26.901	25.084	3.82648
3741874834.893	29.000	28.000	27.465	21.400	29.311	28.962	29.075	29.234	20.936	29.198	28.958	26.897	25.226	3.82649
3741874836.947	29.000	28.000	27.465	21.474	29.310	28.976	29.085	29.244	20.997	29.206	28.963	26.884	25.237	3.82650
3741874838.945	29.000	28.000	27.466	21.544	29.307	28.988	29.092	29.255	21.057	29.217	28.971	26.877	25.271	3.82651
3741874841.154	29.000	28.000	27.465	21.619	29.303	29.000	29.100	29.267	21.121	29.225	28.975	26.891	25.297	3.82652
3741874842.859	29.000	28.000	27.463	21.680	29.301	29.011	29.108	29.274	21.169	29.233	28.979	26.904	25.157	3.82653
3741874845.000	29.000	28.000	27.464	21.752	29.292	29.021	29.116	29.281	21.231	29.238	28.986	26.909	25.348	3.82654
3741874846.969	29.000	28.000	27.462	21.818	29.287	29.029	29.123	29.287	21.284	29.242	28.990	26.894	25.479	3.82655
3741874848.878	29.000	28.000	27.463	21.883	29.290	29.041	29.135	29.298	21.342	29.251	28.999	26.886	25.411	3.82655
3741874851.150	29.000	28.000	27.464	21.957	29.290	29.053	29.144	29.305	21.402	29.257	29.003	26.874	25.313	3.82657
3741874852.903	29.000	28.000	27.465	22.017	29.292	29.061	29.154	29.312	21.455	29.264	29.013	26.880	25.359	3.82658
3741874855.047	29.000	28.000	27.466	22.086	29.290	29.073	29.163	29.323	21.513	29.273	29.020	26.889	25.298	3.82659
3741874856.975	29.000	28.000	27.461	22.143	29.286	29.080	29.170	29.329	21.562	29.280	29.026	26.889	25.164	3.82659
3741874858.893	29.000	28.000	27.462	22.205	29.281	29.093	29.182	29.339	21.614	29.287	29.035	26.871	25.155	3.82660
3741874860.963	29.000	28.000	27.463	22.270	29.275	29.103	29.189	29.346	21.669	29.293	29.039	26.871	25.129	3.82661
3741874862.926	29.000	28.000	27.462	22.331	29.273	29.113	29.200	29.354	21.722	29.300	29.049	26.870	25.033	3.82661
3741874865.070	29.000	28.000	27.464	22.397	29.272	29.122	29.210	29.362	21.779	29.306	29.056	26.871	25.003	3.82662
3741874867.130	29.000	28.000	27.462	22.456	29.265	29.130	29.217	29.368	21.828	29.312	29.061	26.877	25.046	3.82663
3741874869.225	29.000	28.000	27.461	22.518	29.259	29.140	29.226	29.377	21.883	29.320	29.068	26.907	25.098	3.82664
3741874870.874	29.000	28.000	27.461	22.568	29.255	29.146	29.231	29.377	21.923	29.318	29.073	26.914	25.150	3.82665
3741874872.882	29.000	28.000	27.459	22.622	29.250	29.143	29.238	29.373	21.973	29.311	29.078	26.893	25.173	3.82665
3741874874.993	29.000	28.000	27.463	22.688	29.256	29.145	29.253	29.373	22.030	29.309	29.092	26.883	25.193	3.82665
3741874877.033	29.000	28.000	27.463	22.747	29.258	29.148	29.263	29.375	22.081	29.308	29.099	26.898	25.147	3.82667
3741874879.047	29.000	28.000	27.463	22.801	29.258	29.161	29.268	29.387	22.129	29.323	29.104	26.900	25.170	3.82668
3741874880.913	29.000	28.000	27.462	22.853	29.255	29.176	29.276	29.401	22.174	29.341	29.110	26.912	25.180	3.82668
3741874883.076	29.000	28.000	27.462	22.912	29.248	29.192	29.285	29.414	22.224	29.355	29.116	26.920	25.142	3.82669
3741874884.937	29.000	28.000	27.462	22.966	29.245	29.207	29.294	29.430	22.272	29.371	29.123	26.911	25.105	3.82670
3741874886.850	29.000	28.000	27.464	23.017	29.246	29.213	29.301	29.432	22.318	29.371	29.131	26.907	25.135	3.82670
3741874888.889	29.000	29.000	27.463	23.072	29.246	29.212	29.307	29.427	22.364	29.361	29.132	26.905	25.198	3.82671
3741874891.175	29.000	29.000	27.463	23.132	29.246	29.203	29.316	29.417	22.417	29.342	29.139	26.896	25.020	3.82672
3741874892.887	29.000	29.000	27.462	23.174	29.245	29.202	29.320	29.411	22.454	29.337	29.144	26.892	25.006	3.82672
3741874895.210	29.000	29.000	27.464	23.236	29.247	29.207	29.333	29.412	22.511	29.338	29.153	26.901	25.073	3.82672
3741874896.876	29.000	29.000	27.463	23.280	29.245	29.216	29.334	29.422	22.548	29.350	29.155	26.902	25.172	3.82673
3741874899.179	29.000	29.000	27.464	23.336	29.248	29.235	29.345	29.441	22.600	29.373	29.163	26.899	25.243	3.82673
3741874901.095	29.000	29.000	27.463	23.383	29.248	29.248	29.349	29.455	22.640	29.389	29.164	26.916	25.225	3.82674
3741874902.920	29.000	29.000	27.465	23.429	29.254	29.263	29.357	29.471	22.682	29.405	29.174	26.910	25.196	3.82675
3741874904.908	29.000	29.000	27.466	23.478	29.254	29.278	29.366	29.485	22.725	29.419	29.179	26.910	25.251	3.82675
3741874906.897	29.000	29.000	27.464	23.526	29.250	29.282	29.372	29.485	22.767	29.415	29.187	26.903	25.213	3.82676
3741874908.994	29.000	29.000	27.463	23.575	29.247	29.282	29.381	29.482	22.813	29.409	29.191	26.911	25.281	3.82676
3741874911.150	29.000	29.000	27.463	23.628	29.240	29.279	29.387	29.473	22.859	29.395	29.195	26.894	25.229	3.82677
3741874912.958	29.000	29.000	27.463	23.673	29.243	29.276	29.393	29.469	22.900	29.389	29.200	26.902	25.155	3.82677
3741874915.005	29.000	29.000	27.464	23.718	29.246	29.277	29.399	29.467	22.940	29.385	29.206	26.895	25.104	3.82677
3741874916.878	29.000	29.000	27.463	23.761	29.243	29.283	29.405	29.474	22.980	29.394	29.210	26.881	24.968	3.82678
3741874919.224	29.000	29.000	27.464	23.813	29.243	29.302	29.412	29.493	23.027	29.419	29.217	26.883	24.919	3.82679
3741874921.071	29.000	29.000	27.461	23.852	29.245	29.315	29.417	29.506	23.062	29.436	29.219	26.885	24.900	3.82679
3741874922.995	29.000	29.000	27.461	23.895	29.244	29.332	29.422	29.524	23.103	29.453	29.223	26.867	24.955	3.82679
3741874925.161	29.000	29.000	27.464	23.943	29.246	29.348	29.428	29.539	23.145	29.468	29.228	26.881	24.992	3.82680
3741874927.066	29.000	29.000	27.464	23.988	29.253	29.358	29.435	29.547	23.187	29.473	29.234	26.886	25.004	3.82681
3741874928.894	29.000	29.000	27.463	24.024	29.249	29.358	29.438	29.543	23.219	29.466	29.235	26.898	24.980	3.82681
3741874931.005	29.000	29.000	27.464	24.072	29.248	29.354	29.446	29.536	23.260	29.454	29.244	26.896	24.992	3.82682
3741874933.149	29.000	29.000	27.462	24.113	29.242	29.348	29.453	29.527	23.301	29.444	29.250	26.878	24.912	3.82681
3741874934.920	29.000	29.000	27.462	24.150	29.244	29.348	29.460	29.524	23.334	29.440	29.256	26.869	24.835	3.82683
3741874937.064	29.000	29.000	27.462	24.180	29.231	29.305	29.437	29.482	23.345	29.443	29.263	26.879	24.863	3.82683
3741874939.092	29.000	29.000	27.463	24.237	29.249	29.365	29.477	29.541	23.412	29.460	29.271	26.899	24.731	3.82683
3741874941.095	29.000	29.000	27.464	24.281	29.250	29.383	29.483	29.561	23.453	29.484	29.277	26.896	24.748	3.82684
3741874942.871	29.000	29.000	27.460	24.312	29.243	29.396	29.487	29.574	23.482	29.498	29.281	26.884	24.823	3.82684
3741874944.987	29.000	29.000	27.461	24.354	29.238	29.412	29.495	29.591	23.521	29.515	29.285	26.889	24.878	3.82684
3741874946.930	29.000	29.000	27.461	24.394	29.239	29.424	29.502	29.603	23.559	29.527	29.294	26.882	24.818	3.82684
3741874948.945	29.000	29.000	27.466	24.436	29.239	29.431	29.513	29.606	23.598	29.525	29.302	26.875	24.751	3.82685
3741874950.894	29.000	29.000	27.464	24.473	29.241	29.426	29.518	29.598	23.633	29.515	29.307	26.884	24.824	3.82686
3741874953.024	29.000	29.000	27.462	24.511	29.243	29.421	29.520	29.589	23.669	29.503	29.304	26.885	24.870	3.82686
3741874954.925	29.000	29.000	27.463	24.548	29.248	29.419	29.518	29.584	23.701	29.495	29.298	26.891	24.967	3.82686
3741874956.982	29.000	29.000	27.463	24.588	29.248	29.419	29.514	29.584	23.738	29.492	29.288	26.882	25.013	3.82687
3741874958.924	29.000	29.000	27.462	24.622	29.250	29.423	29.511	29.585	23.770	29.496	29.285	26.882	25.026	3.82687
3741874960.869	29.000	29.000	27.464	24.659	29.256	29.438	29.519	29.603	23.805	29.519	29.299	26.872	25.058	3.82687
3741874962.918	29.000	29.000	27.463	24.695	29.259	29.455	29.530	29.621	23.840	29.540	29.312	26.867	25.048	3.82688
3741874964.909	29.000	29.000	27.464	24.733	29.260	29.476	29.543	29.640	23.875	29.562	29.327	26.877	24.822	3.82688
3741874967.152	29.000	29.000	27.465	24.774	29.258	29.492	29.557	29.659	23.914	29.580	29.342	26.897	24.805	3.82688
3741874968.992	29.000	29.000	27.464	24.804	29.253	29.499	29.565	29.665	23.943	29.583	29.349	26.889	24.753	3.82689
3741874971.060	29.000	29.000	27.464	24.841	29.252	29.502	29.575	29.664	23.979	29.578	29.357	26.873	24.712	3.82689
3741874973.073	29.000	29.000	27.464	24.878	29.252	29.499	29.581	29.658	24.010	29.566	29.360	26.875	24.792	3.82689
3741874974.889	29.000	29.000	27.462	24.905	29.252	29.494	29.585	29.650	24.037	29.560	29.363	26.885	24.788	3.82689
3741874977.010	29.000	29.000	27.464	24.942	29.256	29.495	29.594	29.650	24.074	29.556	29.370	26.898	24.784	3.82690
3741874978.920	29.000	29.000	27.464	24.976	29.259	29.494	29.600	29.649	24.105	29.554	29.374	26.898	24.830	3.82690
3741874981.042	29.000	29.000	27.465	25.010	29.258	29.505	29.604	29.659	24.137	29.566	29.379	26.895	24.717	3.82690
3741874982.863	29.000	29.000	27.465	25.041	29.257	29.520	29.610	29.675	24.167	29.589	29.384	26.853	24.649	3.82691
3741874984.960	29.000	29.000	27.464	25.074	29.257	29.539	29.614	29.695	24.198	29.610	29.387	26.876	24.652	3.82691
3741874987.101	29.000	29.000	27.465	25.108	29.258	29.556	29.620	29.712	24.232	29.630	29.395	26.872	24.635	3.82691
3741874988.917	29.000	29.000	27.465	25.138	29.256	29.564	29.626	29.719	24.260	29.634	29.396	26.879	24.616	3.82691
3741874990.859	29.000	29.000	27.462	25.167	29.254	29.563	29.631	29.717	24.287	29.629	29.399	26.881	24.675	3.82692
3741874992.896	29.000	29.000	27.464	25.202	29.256	29.565	29.639	29.717	24.322	29.626	29.408	26.880	24.819	3.82693
3741874994.849	29.000	29.000	27.464	25.233	29.258	29.561	29.765	29.711	24.350	29.615	29.652	26.873	24.996	3.82693
3741874997.064	29.000	29.000	27.461	25.263	29.253	29.752	30.315	29.954	24.381	29.910	30.515	26.864	24.963	3.82692
3741874998.994	29.000	29.000	27.461	25.297	29.245	30.284	31.027	30.583	24.409	30.699	31.500	26.876	24.827	3.82691
3741875000.892	29.000	29.000	27.461	25.330	29.224	30.959	31.781	31.364	24.439	31.644	32.450	26.890	24.816	3.82687
3741875002.932	29.000	30.000	27.462	25.371	29.183	31.750	32.614	32.267	24.442	32.736	33.470	26.896	24.944	3.82685
3741875005.048	32.000	30.000	27.461	25.417	29.128	32.690	33.534	33.313	24.509	33.834	34.466	26.887	24.929	3.82681
3741875007.007	32.000	30.000	27.462	25.463	29.070	33.503	34.319	34.209	24.544	34.788	35.315	26.884	24.837	3.82676
3741875008.951	32.000	30.000	27.461	25.514	29.002	34.308	35.087	35.086	24.581	35.699	36.121	26.885	24.798	3.82672
3741875010.886	32.000	33.000	27.459	25.567	28.931	35.088	35.820	35.927	24.620	36.557	36.879	26.901	24.819	3.82668
3741875013.256	36.000	33.000	27.460	25.641	28.850	35.998	36.672	36.900	24.672	37.540	37.750	26.907	24.957	3.82661
3741875014.914	36.000	33.000	27.462	25.697	28.792	36.635	37.266	37.576	24.713	38.219	38.353	26.895	25.018	3.82658
3741875016.994	36.000	33.000	27.461	25.767	28.721	37.367	37.964	38.342	24.763	38.983	39.059	26.889	25.005	3.82653
3741875019.133	36.000	36.000	27.462	25.847	28.651	37.926	38.668	38.892	24.821	39.469	39.771	26.885	25.052	3.82648
3741875020.912	39.000	36.000	27.463	25.916	28.594	38.164	39.201	39.084	24.867	39.555	40.279	26.882	24.995	3.82645
3741875022.953	39.000	36.000	27.462	25.995	28.534	38.239	39.628	39.085	24.923	39.410	40.588	26.868	24.994	3.82642
3741875024.904	39.000	36.000	27.464	26.075	28.480	38.220	39.829	38.993	24.983	39.196	40.590	26.874	25.024	3.82639
3741875026.894	39.000	38.000	27.460	26.154	28.430	38.194	39.824	38.903	25.038	39.038	40.367	26.874	25.029	3.82638
3741875028.944	39.000	38.000	27.462	26.239	28.396	38.213	39.686	38.877	25.102	38.986	40.027	26.884	25.045	3.82637
3741875031.041	39.000	38.000	27.460	26.322	28.374	38.286	39.487	38.919	25.165	39.037	39.683	26.887	25.138	3.82637
3741875032.933	39.000	39.000	27.461	26.397	28.368	38.387	39.326	39.000	25.223	39.140	39.460	26.891	25.083	3.82637
3741875034.964	39.000	39.000	27.461	26.481	28.374	38.499	39.200	39.096	25.287	39.253	39.315	26.879	25.094	3.82636
3741875037.071	39.000	39.000	27.458	26.566	28.387	38.594	39.145	39.170	25.352	39.332	39.285	26.870	24.979	3.82636
3741875038.894	39.000	39.000	27.457	26.640	28.405	38.651	39.161	39.210	25.412	39.366	39.340	26.882	24.943	3.82636
3741875040.922	39.000	38.000	27.458	26.723	28.426	38.697	39.231	39.231	25.477	39.377	39.453	26.885	25.126	3.82637
3741875042.925	39.000	38.000	27.455	26.802	28.439	38.733	39.326	39.247	25.538	39.385	39.582	26.889	25.066	3.82638
3741875044.904	39.000	38.000	27.454	26.885	28.453	38.770	39.427	39.268	25.602	39.401	39.698	26.884	25.008	3.82637
3741875046.914	39.000	38.000	27.455	26.967	28.464	38.799	39.513	39.278	25.668	39.406	39.778	26.890	25.125	3.82638
3741875048.850	39.000	38.000	27.455	27.048	28.473	38.822	39.566	39.285	25.731	39.408	39.804	26.886	25.128	3.82639
3741875050.995	39.000	38.000	27.451	27.132	28.478	38.843	39.583	39.291	25.799	39.413	39.783	26.892	24.980	3.82640
3741875053.082	39.000	38.000	27.450	27.215	28.486	38.870	39.581	39.305	25.865	39.424	39.752	26.893	24.943	3.82641
3741875054.871	39.000	39.000	27.453	27.274	28.479	38.847	39.549	39.273	25.893	39.439	39.733	26.893	25.028	3.82642
3741875056.990	39.000	39.000	27.454	27.372	28.504	38.924	39.580	39.337	25.992	39.458	39.716	26.889	24.923	3.82643
3741875058.901	39.000	39.000	27.452	27.448	28.511	38.950	39.582	39.356	26.053	39.476	39.708	26.876	24.826	3.82644
3741875060.886	39.000	39.000	27.452	27.526	28.525	38.979	39.589	39.379	26.117	39.499	39.709	26.890	24.893	3.82645
3741875063.056	39.000	38.000	27.453	27.610	28.538	39.011	39.600	39.402	26.187	39.522	39.714	26.896	24.932	3.82646
3741875064.996	39.000	38.000	27.453	27.687	28.551	39.034	39.612	39.420	26.250	39.538	39.720	26.893	25.079	3.82648
3741875066.924	39.000	38.000	27.454	27.760	28.562	39.050	39.622	39.426	26.310	39.540	39.728	26.892	25.221	3.82649
3741875069.026	39.000	39.000	27.454	27.841	28.573	39.062	39.637	39.428	26.375	39.538	39.736	26.875	25.171	3.82649
3741875070.869	39.000	39.000	27.449	27.908	28.578	39.070	39.650	39.432	26.432	39.540	39.749	26.873	25.070	3.82650
3741875073.042	39.000	39.000	27.451	27.989	28.589	39.087	39.670	39.441	26.499	39.547	39.763	26.876	25.068	3.82652
3741875074.964	39.000	39.000	27.450	28.059	28.597	39.103	39.686	39.451	26.556	39.557	39.776	26.880	25.058	3.82653
3741875076.902	39.000	39.000	27.450	28.131	28.606	39.120	39.707	39.464	26.618	39.572	39.794	26.878	25.046	3.82654
3741875078.852	39.000	39.000	27.450	28.203	28.615	39.136	39.727	39.477	26.678	39.583	39.811	26.874	25.074	3.82655
3741875080.901	39.000	39.000	27.447	28.275	28.623	39.151	39.744	39.486	26.737	39.590	39.822	26.870	24.904	3.82656
3741875082.903	39.000	39.000	27.450	28.349	28.635	39.169	39.759	39.500	26.800	39.602	39.827	26.864	24.830	3.82657
3741875085.079	39.000	39.000	27.447	28.422	28.641	39.183	39.760	39.510	26.862	39.612	39.818	26.867	24.896	3.82658
3741875086.886	39.000	39.000	27.450	28.488	28.652	39.198	39.762	39.522	26.917	39.622	39.813	26.869	25.048	3.82659
3741875088.887	39.000	39.000	27.450	28.556	28.660	39.213	39.769	39.537	26.977	39.635	39.814	26.876	25.169	3.82660
3741875090.865	39.000	39.000	27.450	28.625	28.671	39.229	39.773	39.549	27.036	39.647	39.814	26.882	25.262	3.82661
3741875093.136	39.000	39.000	27.449	28.700	28.680	39.249	39.782	39.565	27.100	39.662	39.819	26.871	25.463	3.82662
3741875094.920	39.000	39.000	27.451	28.760	28.690	39.265	39.793	39.578	27.150	39.674	39.826	26.871	25.447	3.82663
3741875096.981	39.000	39.000	27.446	28.828	28.696	39.277	39.801	39.590	27.207	39.685	39.830	26.865	25.314	3.82664
3741875099.030	39.000	39.000	27.450	28.898	28.708	39.296	39.813	39.606	27.271	39.699	39.842	26.865	25.083	3.82665
3741875100.862	39.000	39.000	27.451	28.959	28.717	39.303	39.823	39.608	27.321	39.698	39.850	26.864	25.073	3.82666
3741875102.854	39.000	39.000	27.449	29.022	28.725	39.298	39.834	39.598	27.378	39.681	39.860	26.830	25.072	3.82667
3741875105.007	39.000	39.000	27.450	29.090	28.735	39.296	39.845	39.589	27.435	39.667	39.866	26.858	25.046	3.82668
3741875106.900	39.000	39.000	27.448	29.151	28.744	39.304	39.855	39.597	27.488	39.675	39.872	26.860	25.136	3.82668
3741875109.074	39.000	39.000	27.451	29.221	28.758	39.326	39.870	39.620	27.551	39.703	39.884	26.866	25.224	3.82669
3741875111.039	39.000	39.000	27.448	29.279	28.767	39.344	39.878	39.635	27.600	39.718	39.888	26.865	25.219	3.82670
3741875112.852	39.000	39.000	27.448	29.334	28.771	39.358	39.885	39.648	27.648	39.733	39.894	26.864	25.230	3.82671
