20220803_142627 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	BoxTop	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3742374389.022	10.000	11.000	27.817	15.321	32.128	10.060	10.574	9.987	16.661	9.640	10.651	27.333	25.767	3.63787
3742374390.962	10.000	11.000	27.801	15.322	32.077	10.149	11.633	10.107	16.661	9.786	12.112	27.325	25.783	3.63785
3742374392.995	10.000	11.000	27.820	15.330	32.011	10.751	12.913	10.835	16.663	10.705	13.777	27.373	25.833	3.63780
3742374394.972	10.000	12.000	27.819	15.339	31.912	11.726	14.222	11.971	16.664	12.105	15.305	27.338	25.816	3.63775
3742374397.087	12.000	12.000	27.804	15.358	31.775	12.935	15.589	13.340	16.670	13.709	16.875	27.364	25.800	3.63769
3742374398.965	12.000	15.000	27.820	15.381	31.604	14.111	16.819	14.653	16.683	15.177	18.213	27.342	25.676	3.63762
3742374401.046	12.000	15.000	27.819	15.463	31.445	15.423	18.140	16.093	16.710	16.694	19.589	27.307	25.634	3.63754
3742374403.002	16.000	15.000	27.818	15.452	31.202	16.589	19.279	17.359	16.709	18.037	20.784	27.302	25.677	3.63747
3742374404.990	16.000	18.000	27.816	15.496	31.015	17.771	20.417	18.629	16.728	19.361	21.949	27.329	25.728	3.63739
3742374407.120	16.000	18.000	27.818	15.553	30.838	19.002	21.588	19.956	16.771	20.696	23.135	27.337	25.630	3.63730
3742374409.021	20.000	18.000	27.817	15.610	30.680	20.076	22.603	21.074	16.786	21.813	24.125	27.280	25.612	3.63722
3742374410.938	20.000	21.000	27.817	15.676	30.523	21.139	23.597	22.186	16.819	22.959	25.149	27.284	25.613	3.63714
3742374413.010	20.000	21.000	27.815	15.750	30.375	22.226	24.609	23.321	16.857	24.098	26.161	27.279	25.443	3.63705
3742374414.973	23.000	24.000	27.816	15.827	30.247	23.214	25.519	24.344	16.900	25.125	27.066	27.286	25.534	3.63696
3742374416.979	23.000	24.000	27.816	15.917	30.122	24.239	26.460	25.400	16.965	26.165	27.987	27.284	25.740	3.63688
3742374418.962	26.000	24.000	27.813	16.008	30.014	25.184	27.319	26.371	16.999	27.185	28.869	27.285	25.727	3.63680
3742374420.934	26.000	26.000	27.858	16.151	29.955	26.091	28.107	27.289	17.071	28.077	29.572	27.286	25.622	3.63672
3742374423.037	26.000	26.000	27.861	16.261	29.850	26.764	28.645	27.921	17.138	28.595	29.884	27.304	25.550	3.63664
3742374425.098	28.000	26.000	27.814	16.321	29.764	27.102	28.856	28.172	17.201	28.674	29.810	27.300	25.536	3.63659
3742374427.081	28.000	28.000	27.858	16.480	29.686	27.221	28.842	28.171	17.271	28.533	29.513	27.300	25.566	3.63654
3742374428.987	28.000	28.000	27.812	16.536	29.585	27.227	28.712	28.104	17.319	28.344	29.194	27.286	25.584	3.63650
3742374431.028	28.000	28.000	27.859	16.648	29.538	27.250	28.528	28.065	17.392	28.245	28.836	27.287	25.706	3.63647
3742374432.932	28.000	28.000	27.859	16.803	29.562	27.333	28.336	28.080	17.480	28.239	28.539	27.285	25.707	3.63644
3742374435.101	28.000	28.000	27.860	16.924	29.548	27.452	28.167	28.144	17.542	28.326	28.308	27.270	25.706	3.63642
3742374437.139	28.000	28.000	27.807	16.988	29.501	27.580	28.044	28.257	17.618	28.456	28.206	27.272	25.709	3.63640
3742374438.969	28.000	28.000	27.854	17.134	29.554	27.709	28.020	28.361	17.701	28.553	28.184	27.284	25.719	3.63637
3742374441.016	28.000	28.000	27.809	17.204	29.558	27.821	28.054	28.447	17.782	28.633	28.259	27.284	25.749	3.63636
3742374442.941	28.000	28.000	27.806	17.309	29.516	27.888	28.118	28.486	17.839	28.680	28.381	27.287	25.646	3.63634
3742374445.031	28.000	28.000	27.805	17.423	29.517	27.954	28.237	28.526	17.919	28.675	28.515	27.287	25.565	3.63632
3742374447.050	28.000	28.000	27.804	17.536	29.514	28.008	28.352	28.553	17.999	28.689	28.636	27.280	25.654	3.63630
3742374448.962	28.000	28.000	27.805	17.644	29.507	28.047	28.443	28.571	18.078	28.698	28.715	27.270	25.721	3.63629
3742374451.071	28.000	28.000	27.853	17.808	29.544	28.104	28.526	28.605	18.176	28.675	28.719	27.264	25.732	3.63628
3742374453.059	28.000	28.000	27.804	17.919	29.534	28.143	28.562	28.625	18.239	28.722	28.752	27.293	25.560	3.63627
3742374454.983	28.000	28.000	27.803	17.972	29.476	28.164	28.564	28.633	18.314	28.745	28.755	27.310	25.524	3.63626
3742374457.007	28.000	28.000	27.801	18.081	29.459	28.209	28.577	28.662	18.393	28.772	28.745	27.301	25.536	3.63625
3742374459.035	28.000	28.000	27.801	18.192	29.447	28.257	28.591	28.699	18.473	28.805	28.720	27.299	25.589	3.63625
3742374461.013	28.000	28.000	27.802	18.299	29.485	28.315	28.613	28.746	18.565	28.835	28.710	27.304	25.478	3.63624
