20230723_160339 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3772965821.566	25.000	25.000	25.396	25.163	25.035	24.980	25.361	25.000	25.281	24.841	24.988	25.410	26.290	3.95030
3772965823.507	25.000	25.000	25.382	25.163	25.041	24.978	25.366	25.000	25.283	24.807	24.988	25.410	26.270	3.95030
3772965825.559	25.000	25.000	25.381	25.161	25.035	24.974	25.359	24.996	25.279	24.802	24.977	25.410	26.232	3.95030
3772965827.522	25.000	25.000	25.380	25.160	25.141	25.080	25.563	25.038	25.282	24.964	25.332	25.408	26.149	3.95030
3772965829.531	25.000	25.000	25.340	25.160	25.577	25.536	26.195	25.285	25.279	25.641	26.236	25.383	26.054	3.95030
3772965831.545	25.000	25.000	25.263	25.162	26.227	26.211	27.040	25.723	25.283	26.595	27.313	25.333	25.923	3.95031
3772965833.531	26.000	26.000	25.175	25.165	26.973	26.981	27.970	26.279	25.283	27.621	28.406	25.264	25.918	3.95032
3772965835.564	26.000	26.000	25.095	25.170	27.766	27.795	28.928	26.905	25.287	28.638	29.468	25.193	25.842	3.95033
3772965837.535	26.000	26.000	25.037	25.185	28.562	28.603	29.868	27.562	25.295	29.602	30.460	25.132	25.879	3.95035
3772965839.517	26.000	26.000	24.985	25.195	29.349	29.402	30.781	28.231	25.303	30.519	31.400	25.075	25.816	3.95037
3772965841.560	26.000	26.000	24.953	25.212	30.122	30.182	31.666	28.904	25.313	31.389	32.294	25.035	25.758	3.95039
3772965843.547	26.000	26.000	24.927	25.231	30.859	30.920	32.497	29.553	25.323	32.195	33.122	25.001	25.978	3.95041
3772965845.554	26.000	26.000	24.911	25.258	31.590	31.649	33.311	30.206	25.341	32.978	33.929	24.977	26.069	3.95042
3772965847.492	26.000	26.000	24.899	25.286	32.287	32.345	34.081	30.837	25.360	33.717	34.689	24.958	26.028	3.95045
3772965849.506	26.000	26.000	24.891	25.324	32.986	33.040	34.846	31.478	25.382	34.448	35.443	24.947	26.162	3.95048
3772965851.536	26.000	26.000	24.885	25.360	33.665	33.712	35.581	32.105	25.406	35.153	36.165	24.938	26.005	3.95051
3772965853.547	26.000	26.000	24.881	25.404	34.310	34.350	36.273	32.707	25.435	35.815	36.844	24.932	25.985	3.95055
3772965855.522	35.000	35.000	24.877	25.451	34.948	34.981	36.953	33.307	25.463	36.468	37.513	24.930	26.275	3.95058
3772965857.529	35.000	35.000	24.880	25.506	35.568	35.592	37.610	33.896	25.500	37.097	38.159	24.927	26.341	3.95061
3772965859.502	35.000	35.000	24.881	25.563	36.178	36.194	38.253	34.476	25.536	37.716	38.791	24.925	26.405	3.95064
3772965861.507	35.000	35.000	24.885	25.624	36.768	36.773	38.870	35.042	25.576	38.307	39.400	24.929	26.653	3.95068
3772965863.552	35.000	35.000	24.890	25.691	37.345	37.341	39.471	35.598	25.618	38.885	39.992	24.932	26.771	3.95072
3772965865.547	35.000	35.000	24.893	25.761	37.924	37.909	40.073	36.159	25.662	39.499	40.614	24.967	26.999	3.95075
3772965867.520	35.000	35.000	24.903	25.836	38.464	38.437	40.629	36.683	25.712	40.003	41.130	24.943	27.034	3.95079
3772965869.513	35.000	35.000	24.907	25.916	38.999	38.964	41.179	37.207	25.763	40.538	41.672	24.947	26.914	3.95084
3772965871.497	35.000	35.000	24.912	25.998	39.527	39.481	41.720	37.723	25.815	41.060	42.206	24.951	26.892	3.95088
3772965873.551	35.000	35.000	24.915	26.081	40.040	39.982	42.244	38.225	25.867	41.567	42.724	24.956	27.133	3.95092
3772965875.561	35.000	35.000	24.919	26.170	40.558	40.490	42.772	38.738	25.926	42.077	43.243	24.960	26.969	3.95096
3772965877.544	41.000	41.000	24.925	26.263	41.038	40.960	43.256	39.212	25.983	42.553	43.723	24.965	26.739	3.95101
3772965879.529	41.000	41.000	24.934	26.363	41.519	41.434	43.745	39.689	26.050	43.030	44.207	24.971	26.605	3.95105
3772965881.513	41.000	41.000	24.943	26.462	41.993	41.896	44.223	40.159	26.116	43.495	44.676	24.979	26.699	3.95110
3772965883.554	41.000	41.000	24.950	26.563	42.456	42.352	44.691	40.621	26.181	43.951	45.138	24.983	26.558	3.95115
3772965885.571	41.000	41.000	24.956	26.671	42.915	42.801	45.153	41.079	26.252	44.402	45.594	24.991	26.313	3.95120
3772965887.542	41.000	41.000	24.963	26.777	43.348	43.225	45.589	41.513	26.320	44.825	46.024	24.998	26.165	3.95125
3772965889.545	41.000	41.000	24.974	26.889	43.780	43.647	46.021	41.944	26.392	45.247	46.450	25.006	26.258	3.95130
3772965891.516	41.000	41.000	24.980	27.002	44.200	44.061	46.442	42.366	26.466	45.662	46.867	25.010	26.140	3.95134
3772965893.547	41.000	41.000	24.990	27.120	44.623	44.472	46.866	42.788	26.545	46.070	47.285	25.020	26.036	3.95139
3772965895.555	41.000	41.000	24.998	27.240	45.037	44.879	47.280	43.202	26.638	46.476	47.708	25.026	25.892	3.95145
3772965897.522	41.000	41.000	25.004	27.358	45.428	45.260	47.669	43.596	26.701	46.855	48.078	25.035	25.838	3.95150
3772965899.559	46.000	46.000	25.013	27.482	45.819	45.644	48.060	43.990	26.785	47.238	48.465	25.043	25.739	3.95155
3772965901.621	46.000	46.000	25.019	27.613	46.223	46.039	48.463	44.394	26.870	47.630	48.862	25.051	25.769	3.95160
