20230730_122252 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3773557374.206	24.000	25.000	25.413	25.042	25.008	24.911	25.314	24.925	25.034	24.798	24.973	25.318	24.273	3.80899
3773557376.203	24.000	25.000	25.415	25.045	25.008	24.918	25.313	24.928	25.036	24.807	24.971	25.316	24.266	3.80900
3773557378.243	24.000	25.000	25.412	25.043	25.002	24.920	25.306	24.927	25.034	24.809	24.965	25.315	24.258	3.80900
3773557380.224	25.000	25.000	25.412	25.042	25.001	24.923	25.305	24.931	25.036	24.814	24.964	25.314	24.220	3.80900
3773557382.216	25.000	25.000	25.412	25.042	25.001	24.913	25.304	24.927	25.035	24.799	24.965	25.316	24.161	3.80900
3773557384.194	25.000	25.000	25.409	25.041	24.999	24.904	25.305	24.920	25.032	24.785	24.966	25.315	24.118	3.80900
3773557386.179	25.000	25.000	25.410	25.043	25.000	24.905	25.304	24.918	25.032	24.785	24.964	25.315	24.007	3.80899
3773557388.215	25.000	25.000	25.412	25.043	25.000	24.909	25.308	24.921	25.035	24.795	24.967	25.316	23.922	3.80900
3773557390.218	25.000	25.000	25.411	25.042	25.002	24.916	25.307	24.924	25.035	24.805	24.969	25.314	23.915	3.80900
3773557392.183	25.000	25.000	25.409	25.044	25.002	24.920	25.307	24.930	25.035	24.812	24.968	25.313	23.816	3.80900
3773557394.186	25.000	25.000	25.407	25.043	25.001	24.925	25.308	24.933	25.036	24.820	24.970	25.313	23.747	3.80900
3773557396.170	25.000	25.000	25.402	25.041	25.087	25.084	25.481	25.001	25.034	25.059	25.273	25.304	23.780	3.80900
3773557398.182	25.000	25.000	25.367	25.041	25.492	25.590	26.075	25.288	25.034	25.804	26.137	25.273	23.778	3.80898
3773557400.227	25.000	25.000	25.290	25.043	26.125	26.294	26.907	25.754	25.033	26.791	27.207	25.220	23.771	3.80894
3773557402.227	26.000	26.000	25.199	25.047	26.888	27.108	27.860	26.351	25.037	27.860	28.334	25.149	23.774	3.80889
3773557404.205	26.000	26.000	25.119	25.049	27.653	27.904	28.787	26.970	25.037	28.847	29.361	25.073	23.836	3.80883
3773557406.176	26.000	26.000	25.058	25.061	28.448	28.719	29.726	27.636	25.047	29.810	30.357	25.014	23.961	3.80875
3773557408.168	26.000	26.000	25.009	25.073	29.223	29.510	30.626	28.302	25.053	30.714	31.283	24.961	24.015	3.80868
3773557410.207	26.000	26.000	24.976	25.093	29.996	30.293	31.509	28.979	25.065	31.582	32.173	24.921	23.978	3.80860
3773557412.233	26.000	26.000	24.952	25.116	30.762	31.067	32.377	29.665	25.083	32.429	33.036	24.891	23.917	3.80851
3773557414.204	26.000	26.000	24.937	25.142	31.463	31.774	33.159	30.300	25.100	33.186	33.812	24.865	23.893	3.80843
3773557416.185	26.000	26.000	24.922	25.172	32.164	32.477	33.933	30.939	25.120	33.931	34.575	24.851	23.805	3.80834
3773557418.169	26.000	26.000	24.914	25.207	32.850	33.160	34.681	31.573	25.140	34.651	35.309	24.839	23.770	3.80825
3773557420.223	26.000	26.000	24.910	25.249	33.528	33.839	35.415	32.205	25.165	35.360	36.030	24.828	23.711	3.80816
3773557422.230	26.000	26.000	24.906	25.291	34.181	34.491	36.116	32.821	25.193	36.038	36.719	24.824	23.713	3.80808
3773557424.208	35.000	35.000	24.907	25.342	34.807	35.116	36.784	33.417	25.225	36.686	37.375	24.824	23.664	3.80799
3773557426.221	35.000	35.000	24.909	25.397	35.421	35.728	37.433	34.005	25.260	37.313	38.009	24.822	23.904	3.80790
3773557428.189	35.000	35.000	24.913	25.455	36.019	36.325	38.061	34.583	25.297	37.927	38.626	24.822	23.974	3.80781
3773557430.220	35.000	35.000	24.916	25.516	36.607	36.909	38.677	35.154	25.337	38.527	39.233	24.822	23.982	3.80773
3773557432.235	35.000	35.000	24.920	25.584	37.187	37.487	39.281	35.719	25.380	39.117	39.830	24.827	23.954	3.80765
3773557434.208	35.000	35.000	24.925	25.652	37.737	38.033	39.851	36.258	25.425	39.674	40.391	24.832	24.171	3.80757
3773557436.261	35.000	35.000	24.930	25.728	38.283	38.572	40.415	36.793	25.471	40.223	40.946	24.836	24.336	3.80750
3773557438.189	35.000	35.000	24.938	25.807	38.816	39.101	40.961	37.318	25.523	40.757	41.482	24.843	24.311	3.80742
3773557440.222	35.000	35.000	24.942	25.890	39.340	39.620	41.496	37.835	25.576	41.282	42.010	24.849	24.192	3.80736
3773557442.241	35.000	35.000	24.945	25.976	39.856	40.133	42.025	38.348	25.631	41.800	42.530	24.853	24.014	3.80729
3773557444.206	35.000	35.000	24.952	26.063	40.346	40.615	42.521	38.834	25.688	42.289	43.019	24.856	23.948	3.80722
3773557446.227	42.000	41.000	24.961	26.158	40.833	41.099	43.016	39.322	25.752	42.775	43.508	24.867	23.922	3.80716
3773557448.189	42.000	41.000	24.971	26.257	41.310	41.572	43.498	39.801	25.815	43.251	43.986	24.872	23.916	3.80710
3773557450.218	42.000	41.000	24.975	26.356	41.779	42.037	43.973	40.271	25.881	43.719	44.453	24.878	23.957	3.80705
3773557452.204	42.000	41.000	24.982	26.460	42.237	42.488	44.434	40.729	25.946	44.170	44.907	24.886	23.949	3.80700
3773557454.218	42.000	41.000	24.991	26.566	42.687	42.932	44.885	41.180	26.015	44.616	45.355	24.891	24.195	3.80695
3773557456.223	42.000	41.000	24.996	26.674	43.123	43.364	45.323	41.620	26.085	45.048	45.785	24.899	24.184	3.80690
3773557458.194	42.000	41.000	25.001	26.782	43.546	43.783	45.746	42.047	26.158	45.465	46.203	24.905	24.056	3.80685
3773557460.222	42.000	41.000	25.010	26.899	43.970	44.200	46.170	42.473	26.233	45.881	46.624	24.913	23.907	3.80681
3773557462.168	42.000	41.000	25.016	27.015	44.377	44.604	46.578	42.886	26.307	46.285	47.027	24.920	23.911	3.80677
3773557464.185	42.000	41.000	25.026	27.136	44.790	45.009	46.990	43.300	26.389	46.687	47.430	24.928	23.896	3.80674
3773557466.236	42.000	41.000	25.033	27.258	45.188	45.404	47.387	43.703	26.470	47.079	47.824	24.935	23.838	3.80671
3773557468.183	46.000	46.000	25.042	27.378	45.569	45.778	47.768	44.089	26.550	47.455	48.199	24.943	23.775	3.80668
3773557470.240	46.000	46.000	25.047	27.504	45.954	46.157	48.151	44.475	26.631	47.828	48.576	24.949	23.766	3.80665
