20230804_083028 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3773975430.174	9.000	9.000	25.420	13.820	10.002	10.154	10.049	10.341	15.255	9.856	9.634	25.261	23.263	3.77033
3773975432.231	9.000	9.000	25.418	13.821	10.004	10.159	10.052	10.343	15.255	9.862	9.639	25.265	23.184	3.77033
3773975434.204	9.000	9.000	25.420	13.820	10.010	10.158	10.059	10.344	15.255	9.859	9.649	25.264	23.080	3.77033
3773975436.179	9.000	9.000	25.417	13.820	10.013	10.147	10.063	10.338	15.253	9.844	9.652	25.263	23.101	3.77032
3773975438.176	9.000	9.000	25.420	13.821	10.016	10.145	10.065	10.337	15.257	9.840	9.649	25.265	23.076	3.77032
3773975440.181	9.000	9.000	25.421	13.821	10.012	10.143	10.058	10.333	15.255	9.840	9.639	25.265	23.090	3.77032
3773975442.203	9.000	9.000	25.422	13.821	10.008	10.151	10.053	10.340	15.258	9.852	9.633	25.266	23.030	3.77033
3773975444.212	9.000	9.000	25.423	13.823	10.004	10.159	10.049	10.345	15.259	9.864	9.629	25.266	23.058	3.77032
3773975446.228	9.000	9.000	25.417	13.821	10.127	10.367	10.303	10.442	15.257	10.179	10.073	25.257	23.112	3.77032
3773975448.190	9.000	9.000	25.360	13.821	10.651	10.990	11.081	10.807	15.255	11.089	11.199	25.212	23.172	3.77027
3773975450.166	9.000	9.000	25.235	13.825	11.499	11.903	12.205	11.434	15.260	12.361	12.644	25.131	23.101	3.77015
3773975452.166	12.000	11.000	25.086	13.827	12.484	12.921	13.442	12.199	15.260	13.701	14.108	25.020	23.062	3.77000
3773975454.203	12.000	11.000	24.957	13.837	13.542	13.993	14.728	13.053	15.265	15.033	15.535	24.913	22.850	3.76981
3773975456.230	12.000	11.000	24.846	13.847	14.631	15.084	16.022	13.959	15.273	16.327	16.908	24.813	22.941	3.76959
3773975458.212	12.000	11.000	24.771	13.868	15.654	16.100	17.211	14.829	15.286	17.487	18.132	24.736	23.009	3.76935
3773975460.202	12.000	11.000	24.714	13.892	16.671	17.104	18.374	15.710	15.304	18.604	19.306	24.669	23.027	3.76909
3773975462.178	12.000	11.000	24.672	13.923	17.667	18.086	19.503	16.585	15.326	19.677	20.430	24.622	23.015	3.76883
3773975464.231	12.000	11.000	24.636	13.956	18.645	19.050	20.599	17.456	15.345	20.713	21.512	24.581	23.100	3.76855
3773975466.215	12.000	11.000	24.614	13.999	19.599	19.985	21.652	18.319	15.371	21.709	22.551	24.548	23.120	3.76826
3773975468.184	12.000	11.000	24.598	14.046	20.504	20.872	22.647	19.148	15.404	22.645	23.526	24.527	23.107	3.76795
3773975470.242	12.000	11.000	24.587	14.105	21.411	21.761	23.632	19.982	15.442	23.575	24.492	24.511	23.325	3.76766
3773975472.188	12.000	11.000	24.579	14.167	22.273	22.604	24.564	20.789	15.483	24.453	25.405	24.503	23.277	3.76736
3773975474.213	24.000	23.000	24.574	14.233	23.129	23.437	25.477	21.588	15.527	25.317	26.301	24.494	23.252	3.76706
3773975476.224	24.000	23.000	24.571	14.309	23.967	24.257	26.369	22.383	15.574	26.160	27.172	24.488	23.235	3.76676
3773975478.195	24.000	23.000	24.567	14.383	24.758	25.028	27.204	23.136	15.623	26.953	27.992	24.486	23.216	3.76646
3773975480.237	24.000	23.000	24.569	14.470	25.547	25.798	28.030	23.890	15.679	27.739	28.805	24.485	23.443	3.76616
3773975482.198	24.000	23.000	24.571	14.563	26.307	26.483	28.814	24.603	15.739	28.409	29.556	24.486	23.350	3.76587
3773975484.215	24.000	23.000	24.577	14.660	26.946	26.963	29.403	25.193	15.802	28.779	30.020	24.498	23.294	3.76559
3773975486.232	24.000	23.000	24.606	14.762	27.360	27.219	29.694	25.616	15.868	28.839	30.096	24.526	23.236	3.76533
3773975488.188	24.000	23.000	24.655	14.865	27.537	27.316	29.719	25.885	15.935	28.730	29.892	24.566	23.200	3.76512
3773975490.254	24.000	23.000	24.733	14.976	27.562	27.359	29.582	26.077	16.006	28.596	29.563	24.625	23.218	3.76493
3773975492.187	24.000	23.000	24.807	15.085	27.512	27.411	29.396	26.237	16.078	28.532	29.256	24.675	23.188	3.76477
3773975494.219	24.000	23.000	24.875	15.198	27.463	27.497	29.237	26.399	16.150	28.552	29.047	24.717	23.221	3.76462
3773975496.213	28.000	29.000	24.923	15.314	27.457	27.618	29.151	26.576	16.227	28.641	28.968	24.750	23.330	3.76448
3773975498.216	28.000	29.000	24.951	15.431	27.508	27.744	29.150	26.752	16.303	28.744	29.004	24.772	23.317	3.76435
3773975500.226	28.000	29.000	24.957	15.541	27.607	27.850	29.218	26.911	16.377	28.820	29.122	24.787	23.276	3.76423
3773975502.195	28.000	29.000	24.962	15.663	27.750	27.941	29.336	27.057	16.454	28.870	29.278	24.805	23.264	3.76410
3773975504.235	28.000	29.000	24.961	15.780	27.898	28.008	29.454	27.184	16.534	28.895	29.413	24.822	23.201	3.76399
3773975506.157	28.000	29.000	24.960	15.899	28.024	28.066	29.543	27.293	16.611	28.913	29.492	24.836	23.075	3.76389
3773975508.197	28.000	29.000	24.966	16.019	28.119	28.124	29.590	27.395	16.691	28.936	29.514	24.852	23.083	3.76379
3773975510.214	28.000	29.000	24.980	16.139	28.181	28.177	29.604	27.492	16.771	28.958	29.496	24.867	23.083	3.76370
3773975512.210	28.000	29.000	24.994	16.256	28.216	28.226	29.593	27.577	16.848	28.978	29.460	24.876	23.095	3.76362
3773975514.261	28.000	29.000	25.009	16.373	28.242	28.274	29.579	27.658	16.925	29.003	29.430	24.888	23.105	3.76355
3773975516.160	28.000	29.000	25.023	16.486	28.268	28.319	29.571	27.732	17.000	29.029	29.414	24.896	23.142	3.76348
3773975518.196	29.000	29.000	25.037	16.607	28.301	28.358	29.571	27.804	17.081	29.045	29.412	24.906	23.218	3.76340
3773975520.222	29.000	29.000	25.042	16.723	28.329	28.387	29.574	27.861	17.159	29.048	29.414	24.913	23.354	3.76335
3773975522.189	29.000	29.000	25.054	16.839	28.367	28.419	29.585	27.917	17.238	29.060	29.424	24.921	23.381	3.76329
3773975524.233	29.000	29.000	25.062	16.957	28.404	28.454	29.600	27.973	17.320	29.078	29.440	24.930	23.404	3.76323
3773975526.212	29.000	29.000	25.065	17.069	28.438	28.484	29.614	28.024	17.394	29.096	29.455	24.937	23.299	3.76318
3773975528.193	29.000	29.000	25.071	17.180	28.473	28.519	29.632	28.074	17.472	29.119	29.470	24.942	23.249	3.76314
3773975530.228	29.000	29.000	25.074	17.295	28.508	28.554	29.651	28.124	17.550	29.144	29.490	24.950	23.286	3.76309
3773975532.225	29.000	29.000	25.078	17.402	28.543	28.585	29.668	28.169	17.622	29.164	29.507	24.953	23.252	3.76305
3773975534.222	29.000	29.000	25.087	17.515	28.580	28.612	29.692	28.213	17.700	29.175	29.530	24.957	23.231	3.76299
3773975536.181	29.000	29.000	25.093	17.626	28.619	28.636	29.716	28.251	17.778	29.182	29.548	24.967	23.291	3.76296
3773975538.181	29.000	29.000	25.097	17.732	28.642	28.653	29.720	28.282	17.850	29.187	29.546	24.975	23.297	3.76292
3773975540.227	29.000	29.000	25.103	17.842	28.663	28.674	29.725	28.316	17.926	29.198	29.546	24.980	23.177	3.76289
3773975542.215	29.000	29.000	25.110	17.946	28.682	28.697	29.732	28.347	17.999	29.209	29.548	24.988	23.152	3.76286
3773975544.193	29.000	29.000	25.122	18.054	28.706	28.723	29.741	28.379	18.077	29.224	29.554	24.992	23.101	3.76283
3773975546.189	29.000	29.000	25.124	18.155	28.724	28.742	29.748	28.407	18.146	29.236	29.559	24.996	23.129	3.76280
3773975548.173	29.000	29.000	25.128	18.259	28.744	28.767	29.758	28.439	18.219	29.253	29.567	25.001	23.224	3.76275
3773975550.187	29.000	29.000	25.133	18.360	28.763	28.789	29.767	28.466	18.290	29.268	29.577	25.005	23.232	3.76273
3773975552.222	29.000	29.000	25.139	18.462	28.787	28.811	29.784	28.497	18.362	29.284	29.592	25.008	23.228	3.76271
3773975554.232	29.000	29.000	25.144	18.563	28.809	28.833	29.796	28.521	18.434	29.296	29.604	25.011	23.320	3.76268
3773975556.202	29.000	29.000	25.148	18.658	28.830	28.845	29.808	28.544	18.504	29.300	29.614	25.015	23.288	3.76265
3773975558.190	29.000	29.000	25.152	18.757	28.851	28.857	29.820	28.563	18.575	29.300	29.626	25.020	23.240	3.76263
3773975560.169	29.000	29.000	25.157	18.852	28.872	28.868	29.835	28.581	18.643	29.302	29.640	25.023	23.272	3.76260
3773975562.208	29.000	29.000	25.163	18.948	28.892	28.882	29.848	28.598	18.712	29.306	29.650	25.029	23.365	3.76258
3773975564.233	29.000	29.000	25.162	19.040	28.906	28.898	29.851	28.616	18.777	29.320	29.647	25.027	23.263	3.76256
3773975566.216	29.000	29.000	25.170	19.131	28.915	28.917	29.852	28.637	18.844	29.334	29.642	25.031	23.259	3.76254
3773975568.201	29.000	29.000	25.177	19.223	28.927	28.932	29.853	28.658	18.912	29.343	29.642	25.036	23.217	3.76250
3773975570.192	29.000	29.000	25.183	19.312	28.934	28.944	29.852	28.673	18.976	29.347	29.636	25.038	23.225	3.76249
3773975572.222	29.000	29.000	25.188	19.403	28.944	28.958	29.858	28.691	19.044	29.356	29.643	25.043	23.231	3.76248
3773975574.219	29.000	29.000	25.193	19.493	28.958	28.972	29.865	28.707	19.109	29.364	29.649	25.049	23.226	3.76246
3773975576.172	29.000	29.000	25.192	19.575	28.975	28.982	29.880	28.720	19.169	29.369	29.669	25.048	23.282	3.76244
3773975578.217	29.000	29.000	25.195	19.662	28.998	29.000	29.899	28.738	19.233	29.381	29.693	25.052	23.328	3.76242
3773975580.189	29.000	29.000	25.199	19.747	29.021	29.014	29.919	28.756	19.297	29.391	29.707	25.055	23.265	3.76241
3773975582.217	29.000	29.000	25.202	19.831	29.033	29.027	29.922	28.769	19.359	29.401	29.707	25.059	23.217	3.76239
3773975584.224	29.000	29.000	25.205	19.913	29.043	29.040	29.924	28.785	19.420	29.407	29.705	25.063	23.179	3.76235
3773975586.190	29.000	29.000	25.212	19.995	29.054	29.057	29.931	28.803	19.481	29.420	29.708	25.065	23.185	3.76234
3773975588.248	29.000	29.000	25.216	20.078	29.066	29.074	29.938	28.820	19.545	29.433	29.714	25.074	23.242	3.76233
3773975590.189	29.000	29.000	25.222	20.158	29.078	29.088	29.943	28.836	19.606	29.443	29.721	25.078	23.286	3.76232
3773975592.215	29.000	29.000	25.229	20.238	29.090	29.102	29.950	28.851	19.667	29.451	29.724	25.078	23.298	3.76230
3773975594.224	29.000	29.000	25.233	20.317	29.100	29.114	29.955	28.865	19.726	29.458	29.727	25.082	23.101	3.76228
3773975596.188	29.000	29.000	25.237	20.393	29.110	29.124	29.961	28.876	19.784	29.462	29.731	25.085	23.129	3.76227
3773975598.269	29.000	29.000	25.240	20.468	29.121	29.124	29.967	28.882	19.842	29.454	29.737	25.089	23.155	3.76224
3773975600.199	29.000	29.000	25.243	20.544	29.131	29.128	29.974	28.889	19.898	29.448	29.744	25.090	23.209	3.76223
3773975602.219	29.000	29.000	25.245	20.619	29.144	29.141	29.982	28.901	19.957	29.461	29.752	25.096	23.244	3.76222
3773975604.215	29.000	29.000	25.248	20.691	29.153	29.152	29.987	28.912	20.012	29.474	29.757	25.100	23.316	3.76221
3773975606.206	29.000	29.000	25.253	20.770	29.169	29.172	30.000	28.931	20.073	29.491	29.769	25.104	23.257	3.76220
3773975608.223	29.000	29.000	25.253	20.835	29.177	29.180	30.004	28.939	20.125	29.495	29.771	25.106	23.238	3.76218
3773975610.194	29.000	29.000	25.256	20.909	29.192	29.189	30.014	28.952	20.180	29.497	29.781	25.107	23.217	3.76217
3773975612.225	29.000	29.000	25.257	20.974	29.201	29.188	30.019	28.954	20.233	29.485	29.786	25.107	23.250	3.76216
3773975614.160	29.000	29.000	25.260	21.044	29.213	29.188	30.030	28.959	20.286	29.479	29.794	25.111	23.274	3.76213
3773975616.194	29.000	29.000	25.264	21.115	29.227	29.202	30.039	28.970	20.342	29.489	29.804	25.114	23.281	3.76213
3773975618.222	29.000	29.000	25.266	21.183	29.237	29.217	30.049	28.982	20.396	29.509	29.815	25.117	23.315	3.76211
3773975620.179	29.000	29.000	25.270	21.250	29.253	29.234	30.058	28.997	20.448	29.525	29.822	25.121	23.363	3.76210
