20230723_215625 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3772986987.506	10.000	10.000	25.456	14.090	10.063	10.218	10.069	10.423	15.670	9.923	9.642	25.420	25.856	3.94833
3772986989.557	10.000	10.000	25.454	14.090	10.060	10.222	10.064	10.425	15.670	9.930	9.635	25.422	25.778	3.94832
3772986991.532	10.000	10.000	25.453	14.093	10.159	10.425	10.272	10.519	15.673	10.235	10.002	25.411	25.707	3.94833
3772986993.555	10.000	10.000	25.401	14.091	10.663	11.061	11.033	10.881	15.671	11.162	11.110	25.367	25.643	3.94834
3772986995.507	10.000	10.000	25.278	14.091	11.486	11.962	12.131	11.485	15.669	12.420	12.532	25.280	25.654	3.94835
3772986997.530	12.000	11.000	25.129	14.097	12.491	13.003	13.395	12.256	15.674	13.784	14.028	25.165	25.706	3.94838
3772986999.560	12.000	11.000	24.996	14.105	13.536	14.057	14.669	13.091	15.679	15.095	15.443	25.052	25.770	3.94841
3772987001.533	12.000	11.000	24.892	14.117	14.589	15.107	15.921	13.957	15.686	16.340	16.774	24.953	25.854	3.94845
3772987003.564	12.000	11.000	24.811	14.138	15.643	16.147	17.152	14.844	15.701	17.531	18.043	24.869	26.008	3.94848
3772987005.534	12.000	11.000	24.748	14.159	16.668	17.151	18.329	15.723	15.716	18.651	19.231	24.801	25.904	3.94853
3772987007.518	12.000	11.000	24.702	14.188	17.676	18.138	19.473	16.601	15.735	19.726	20.371	24.746	25.793	3.94859
3772987009.571	12.000	11.000	24.667	14.222	18.661	19.097	20.579	17.472	15.756	20.760	21.464	24.703	25.747	3.94864
3772987011.544	12.000	11.000	24.644	14.262	19.598	20.008	21.615	18.308	15.782	21.726	22.484	24.674	25.660	3.94870
3772987013.599	12.000	11.000	24.625	14.311	20.540	20.923	22.648	19.162	15.814	22.691	23.500	24.650	25.816	3.94876
3772987015.495	12.000	11.000	24.611	14.358	21.407	21.763	23.591	19.954	15.843	23.572	24.425	24.632	25.631	3.94882
3772987017.506	12.000	11.000	24.606	14.423	22.297	22.627	24.549	20.773	15.885	24.469	25.363	24.623	25.543	3.94887
3772987019.531	24.000	23.000	24.603	14.491	23.156	23.460	25.468	21.572	15.929	25.331	26.267	24.614	25.596	3.94894
3772987021.630	24.000	23.000	24.598	14.565	24.008	24.285	26.374	22.371	15.977	26.181	27.152	24.612	25.663	3.94900
3772987023.521	24.000	23.000	24.599	14.642	24.791	25.042	27.198	23.107	16.027	26.958	27.962	24.608	25.680	3.94906
3772987025.515	24.000	23.000	24.598	14.723	25.571	25.798	28.017	23.847	16.079	27.733	28.767	24.609	26.095	3.94912
3772987027.504	24.000	23.000	24.598	14.812	26.347	26.498	28.819	24.569	16.140	28.422	29.544	24.613	26.131	3.94919
3772987029.512	24.000	23.000	24.608	14.909	27.010	26.987	29.445	25.163	16.203	28.812	30.063	24.623	26.098	3.94924
3772987031.553	24.000	23.000	24.632	15.009	27.452	27.247	29.778	25.590	16.268	28.887	30.199	24.654	25.896	3.94929
3772987033.537	24.000	23.000	24.681	15.114	27.669	27.354	29.843	25.884	16.335	28.778	30.030	24.697	25.832	3.94935
3772987035.577	24.000	23.000	24.748	15.221	27.710	27.398	29.723	26.080	16.402	28.644	29.708	24.752	25.846	3.94939
3772987037.519	24.000	23.000	24.827	15.333	27.669	27.455	29.546	26.248	16.477	28.589	29.401	24.802	25.707	3.94943
3772987039.511	24.000	23.000	24.899	15.445	27.618	27.544	29.382	26.415	16.551	28.609	29.179	24.847	25.597	3.94947
3772987041.547	28.000	29.000	24.950	15.560	27.597	27.662	29.278	26.595	16.625	28.693	29.070	24.882	25.541	3.94951
3772987043.562	28.000	29.000	24.978	15.673	27.627	27.786	29.251	26.772	16.696	28.793	29.077	24.903	25.428	3.94955
3772987045.543	28.000	29.000	24.995	15.788	27.714	27.896	29.300	26.935	16.770	28.873	29.170	24.921	25.625	3.94959
3772987047.525	28.000	29.000	24.999	15.904	27.841	27.987	29.399	27.083	16.848	28.926	29.309	24.940	25.666	3.94963
3772987049.507	28.000	29.000	24.998	16.019	27.978	28.055	29.505	27.210	16.924	28.953	29.435	24.954	25.640	3.94966
3772987051.558	28.000	29.000	24.996	16.137	28.102	28.113	29.590	27.324	17.001	28.967	29.516	24.972	25.694	3.94970
3772987053.577	28.000	29.000	25.002	16.257	28.199	28.173	29.646	27.430	17.082	28.994	29.552	24.987	25.603	3.94973
3772987055.531	28.000	29.000	25.013	16.374	28.263	28.229	29.662	27.526	17.158	29.022	29.545	24.998	25.607	3.94976
3772987057.589	28.000	29.000	25.032	16.496	28.307	28.283	29.658	27.622	17.239	29.048	29.513	25.014	25.629	3.94979
3772987059.524	28.000	29.000	25.045	16.609	28.333	28.327	29.645	27.702	17.315	29.069	29.485	25.025	25.639	3.94982
3772987061.543	28.000	29.000	25.058	16.726	28.360	28.374	29.637	27.776	17.390	29.090	29.467	25.035	25.846	3.94985
3772987063.559	29.000	29.000	25.074	16.848	28.395	28.423	29.640	27.857	17.474	29.120	29.468	25.046	25.843	3.94988
3772987065.520	29.000	29.000	25.084	16.960	28.427	28.453	29.644	27.918	17.550	29.128	29.471	25.055	25.805	3.94991
3772987067.561	29.000	29.000	25.091	17.074	28.457	28.479	29.651	27.972	17.626	29.130	29.476	25.066	25.756	3.94993
3772987069.521	29.000	29.000	25.103	17.190	28.494	28.510	29.663	28.025	17.704	29.139	29.489	25.076	25.630	3.94996
3772987071.549	29.000	29.000	25.111	17.304	28.530	28.537	29.678	28.076	17.783	29.153	29.504	25.084	25.610	3.94997
3772987073.560	29.000	29.000	25.118	17.419	28.567	28.569	29.696	28.125	17.863	29.201	29.555	25.140	25.676	3.95000
3772987075.519	29.000	29.000	25.124	17.530	28.604	28.601	29.716	28.173	17.938	29.190	29.545	25.101	25.654	3.95003
