20230724_164516 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3773054718.127	24.000	25.000	25.398	25.156	25.026	24.946	25.334	24.966	25.260	24.830	24.986	25.393	26.062	3.91337
3773054720.095	24.000	25.000	25.397	25.156	25.024	24.949	25.332	24.968	25.258	24.830	24.984	25.393	25.970	3.91337
3773054722.133	24.000	25.000	25.394	25.154	25.022	24.948	25.330	24.968	25.256	24.830	24.981	25.392	26.009	3.91337
3773054724.096	24.000	25.000	25.395	25.155	25.023	24.951	25.330	24.969	25.255	24.833	24.981	25.391	26.017	3.91337
3773054726.108	24.000	25.000	25.398	25.156	25.024	24.956	25.332	24.973	25.259	24.838	24.984	25.391	25.911	3.91337
3773054728.107	24.000	25.000	25.398	25.156	25.024	24.957	25.331	24.973	25.258	24.841	24.985	25.391	25.868	3.91337
3773054730.104	24.000	25.000	25.393	25.155	25.134	25.075	25.548	25.022	25.257	25.018	25.353	25.388	25.908	3.91337
3773054732.136	24.000	25.000	25.354	25.156	25.570	25.537	26.173	25.273	25.256	25.703	26.249	25.365	25.842	3.91337
3773054734.091	24.000	25.000	25.275	25.155	26.217	26.215	27.017	25.718	25.257	26.661	27.322	25.311	25.706	3.91337
3773054736.132	26.000	26.000	25.185	25.159	26.973	27.001	27.958	26.288	25.261	27.702	28.424	25.245	25.571	3.91337
3773054738.080	26.000	26.000	25.107	25.162	27.744	27.800	28.890	26.904	25.261	28.703	29.457	25.174	25.460	3.91337
3773054740.096	26.000	26.000	25.043	25.174	28.551	28.627	29.843	27.577	25.268	29.686	30.465	25.109	25.711	3.91336
3773054742.138	26.000	26.000	24.996	25.186	29.332	29.420	30.749	28.247	25.276	30.596	31.395	25.056	25.933	3.91336
3773054744.089	26.000	26.000	24.968	25.206	30.092	30.185	31.616	28.909	25.291	31.448	32.270	25.017	26.335	3.91337
3773054746.135	26.000	26.000	24.940	25.225	30.834	30.938	32.456	29.570	25.304	32.267	33.107	24.983	26.274	3.91338
3773054748.090	26.000	26.000	24.923	25.254	31.556	31.662	33.259	30.221	25.322	33.044	33.902	24.963	26.125	3.91339
3773054750.091	26.000	26.000	24.909	25.296	32.262	32.371	34.037	30.864	25.339	33.799	34.669	24.941	25.912	3.91340
3773054752.130	26.000	26.000	24.900	25.315	32.949	33.058	34.790	31.499	25.358	34.523	35.410	24.929	25.839	3.91341
3773054754.099	26.000	26.000	24.899	25.358	33.619	33.725	35.515	32.122	25.388	35.220	36.122	24.921	25.836	3.91342
3773054756.133	26.000	26.000	24.894	25.397	34.269	34.371	36.215	32.731	25.413	35.892	36.813	24.914	25.959	3.91343
3773054758.105	35.000	35.000	24.897	25.451	34.907	35.001	36.894	33.333	25.448	36.544	37.479	24.913	25.960	3.91345
3773054760.080	35.000	35.000	24.891	25.500	35.523	35.611	37.549	33.920	25.478	37.172	38.121	24.910	25.891	3.91346
3773054762.127	35.000	35.000	24.895	25.577	36.151	36.264	38.223	34.550	25.548	37.795	38.756	24.910	25.875	3.91348
3773054764.117	35.000	35.000	24.897	25.621	36.714	36.791	38.799	35.063	25.553	38.382	39.352	24.911	25.933	3.91350
3773054766.113	35.000	35.000	24.900	25.687	37.292	37.357	39.398	35.620	25.597	38.959	39.941	24.916	25.958	3.91353
3773054768.071	35.000	35.000	24.905	25.759	37.850	37.908	39.976	36.163	25.643	39.523	40.512	24.917	25.991	3.91355
3773054770.069	35.000	35.000	24.905	25.829	38.400	38.449	40.545	36.699	25.687	40.074	41.072	24.918	26.211	3.91357
3773054772.097	35.000	35.000	24.912	25.909	38.942	38.985	41.103	37.232	25.739	40.616	41.620	24.924	26.493	3.91360
3773054774.136	35.000	35.000	24.920	25.992	39.465	39.501	41.637	37.746	25.793	41.138	42.147	24.929	26.416	3.91363
3773054776.087	35.000	35.000	24.925	26.078	39.974	40.003	42.156	38.250	25.849	41.647	42.661	24.934	26.116	3.91366
3773054778.095	35.000	35.000	24.928	26.167	40.472	40.493	42.664	38.742	25.905	42.142	43.164	24.940	25.913	3.91369
3773054780.068	42.000	41.000	24.936	26.260	40.968	40.982	43.168	39.237	25.967	42.632	43.656	24.945	25.786	3.91373
3773054782.075	42.000	41.000	24.942	26.358	41.446	41.453	43.649	39.713	26.028	43.103	44.130	24.947	25.790	3.91376
3773054784.104	42.000	41.000	24.949	26.457	41.913	41.913	44.124	40.178	26.093	43.569	44.600	24.957	25.809	3.91380
3773054786.125	42.000	41.000	24.951	26.559	42.384	42.374	44.602	40.649	26.162	44.032	45.071	24.962	25.858	3.91383
3773054788.088	42.000	41.000	24.961	26.666	42.830	42.807	45.045	41.089	26.229	44.464	45.511	24.966	26.098	3.91387
3773054790.078	42.000	41.000	24.968	26.774	43.268	43.241	45.488	41.529	26.299	44.899	45.947	25.003	26.085	3.91391
3773054792.060	42.000	41.000	24.972	26.881	43.696	43.662	45.917	41.960	26.370	45.320	46.371	24.977	26.037	3.91395
3773054794.085	42.000	41.000	24.981	26.999	44.121	44.082	46.341	42.388	26.446	45.740	46.789	24.985	26.001	3.91399
3773054796.118	42.000	41.000	24.988	27.116	44.547	44.502	46.768	42.819	26.526	46.162	47.211	24.993	25.876	3.91404
3773054798.117	42.000	41.000	24.995	27.232	44.944	44.894	47.167	43.219	26.600	46.551	47.603	24.999	25.790	3.91408
3773054800.086	42.000	41.000	24.999	27.351	45.336	45.278	47.556	43.611	26.677	46.935	47.989	25.003	25.862	3.91412
3773054802.077	46.000	46.000	25.008	27.474	45.729	45.665	47.949	44.010	26.759	47.318	48.374	25.011	25.939	3.91416
3773054804.117	46.000	46.000	25.016	27.600	46.115	46.045	48.331	44.398	26.842	47.697	48.755	25.018	26.029	3.91421
3773054806.106	46.000	46.000	25.022	27.727	46.490	46.416	48.704	44.779	26.926	48.065	49.122	25.052	26.004	3.91425
3773054808.089	46.000	46.000	25.031	27.854	46.855	46.772	49.070	45.145	27.013	48.420	49.483	25.032	25.922	3.91430
3773054810.113	46.000	46.000	25.043	27.987	47.220	47.127	49.431	45.512	27.102	48.771	49.840	25.039	26.002	3.91435
3773054812.084	46.000	46.000	25.048	28.122	47.576	47.473	49.785	45.868	27.191	49.114	50.190	25.078	26.079	3.91440
3773054814.110	46.000	46.000	25.057	28.256	47.928	47.817	50.134	46.221	27.280	49.452	50.536	25.087	26.044	3.91444
3773054816.126	46.000	46.000	25.064	28.392	48.275	48.154	50.477	46.567	27.369	49.785	50.875	25.062	25.999	3.91449
3773054818.101	46.000	46.000	25.071	28.526	48.603	48.474	50.801	46.895	27.457	50.101	51.195	25.068	26.027	3.91453
3773054820.169	46.000	46.000	25.082	28.665	48.936	48.797	51.134	47.228	27.554	50.419	51.521	25.079	26.020	3.91457
3773054822.088	46.000	46.000	25.091	28.806	49.246	49.069	51.424	47.535	27.650	50.668	51.788	25.085	26.077	3.91462
3773054824.117	50.000	50.000	25.101	28.948	49.471	49.242	51.606	47.778	27.745	50.771	51.892	25.102	26.383	3.91467
3773054826.125	50.000	50.000	25.123	29.089	49.592	49.315	51.655	47.943	27.841	50.740	51.841	25.153	26.616	3.91472
3773054828.098	50.000	50.000	25.154	29.247	49.623	49.333	51.613	48.049	27.938	50.653	51.698	25.146	26.337	3.91477
3773054830.128	50.000	50.000	25.185	29.387	49.618	49.382	51.553	48.169	28.063	50.569	51.532	25.203	26.279	3.91481
3773054832.090	50.000	50.000	25.219	29.513	49.573	49.362	51.432	48.201	28.129	50.547	51.403	25.194	26.166	3.91485
3773054834.136	50.000	50.000	25.242	29.669	49.572	49.467	51.405	48.334	28.256	50.586	51.338	25.245	25.984	3.91489
3773054836.105	50.000	50.000	25.262	29.797	49.574	49.502	51.360	48.393	28.324	50.662	51.334	25.230	26.078	3.91492
3773054838.102	50.000	50.000	25.270	29.952	49.618	49.576	51.380	48.491	28.417	50.721	51.375	25.268	26.067	3.91496
3773054840.127	50.000	50.000	25.278	30.093	49.703	49.679	51.463	48.628	28.549	50.755	51.448	25.280	26.233	3.91500
3773054842.090	50.000	50.000	25.281	30.230	49.774	49.708	51.512	48.697	28.644	50.753	51.509	25.262	26.144	3.91503
3773054844.114	50.000	50.000	25.288	30.355	49.826	49.682	51.525	48.710	28.709	50.738	51.546	25.271	26.054	3.91507
3773054846.079	50.000	50.000	25.295	30.489	49.870	49.689	51.544	48.751	28.803	50.712	51.553	25.316	26.245	3.91510
3773054848.096	50.000	50.000	25.305	30.645	49.899	49.702	51.543	48.794	28.900	50.696	51.533	25.297	26.021	3.91513
3773054850.143	50.000	50.000	25.312	30.776	49.930	49.774	51.564	48.886	29.024	50.711	51.509	25.336	25.869	3.91516
3773054852.097	50.000	50.000	25.325	30.896	49.930	49.762	51.525	48.889	29.086	50.735	51.493	25.344	25.775	3.91517
3773054854.130	50.000	50.000	25.335	31.044	49.964	49.843	51.552	48.987	29.213	50.761	51.484	25.322	25.750	3.91521
3773054856.084	50.000	50.000	25.343	31.175	49.981	49.863	51.552	49.029	29.302	50.763	51.481	25.360	25.735	3.91523
