20230731_171517 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3773661319.584	25.000	25.000	25.377	25.070	24.997	24.951	25.320	24.964	25.122	24.799	24.951	25.352	24.462	3.79130
3773661321.559	25.000	25.000	25.377	25.070	24.999	24.952	25.325	24.965	25.121	24.798	24.959	25.348	24.579	3.79129
3773661323.551	25.000	25.000	25.376	25.074	25.008	24.953	25.333	24.968	25.123	24.800	24.969	25.349	24.678	3.79130
3773661325.591	25.000	25.000	25.375	25.071	25.010	24.952	25.337	24.967	25.121	24.800	24.973	25.348	24.729	3.79129
3773661327.593	25.000	25.000	25.372	25.071	25.012	24.951	25.343	24.965	25.120	24.799	24.978	25.348	24.777	3.79129
3773661329.573	25.000	25.000	25.372	25.071	25.016	24.954	25.344	24.967	25.122	24.803	24.979	25.351	24.773	3.79130
3773661331.583	25.000	25.000	25.374	25.070	25.013	24.953	25.340	24.966	25.121	24.802	24.971	25.347	24.833	3.79130
3773661333.555	25.000	25.000	25.370	25.070	25.098	25.111	25.514	25.035	25.119	25.041	25.281	25.344	24.750	3.79129
3773661335.580	25.000	25.000	25.332	25.066	25.508	25.613	26.116	25.318	25.116	25.786	26.157	25.314	24.679	3.79127
3773661337.599	25.000	25.000	25.254	25.068	26.161	26.325	26.972	25.793	25.114	26.782	27.257	25.258	24.608	3.79121
3773661339.563	26.000	26.000	25.166	25.068	26.894	27.096	27.888	26.358	25.118	27.792	28.337	25.188	24.661	3.79114
3773661341.609	26.000	26.000	25.090	25.079	27.690	27.913	28.855	26.996	25.125	28.806	29.407	25.118	24.729	3.79107
3773661343.555	26.000	26.000	25.026	25.088	28.486	28.716	29.796	27.654	25.130	29.758	30.408	25.057	24.721	3.79098
3773661345.582	26.000	26.000	24.978	25.102	29.281	29.516	30.724	28.329	25.143	30.670	31.361	25.007	24.606	3.79087
3773661347.602	26.000	26.000	24.943	25.121	30.060	30.292	31.615	29.001	25.152	31.532	32.258	24.966	24.582	3.79076
3773661349.562	26.000	26.000	24.919	25.142	30.800	31.027	32.451	29.650	25.167	32.333	33.091	24.935	24.655	3.79064
3773661351.602	26.000	26.000	24.903	25.167	31.529	31.747	33.280	30.298	25.198	33.106	33.898	24.912	24.656	3.79052
3773661353.561	26.000	26.000	24.890	25.197	32.237	32.446	34.046	30.935	25.198	33.846	34.666	24.893	24.621	3.79039
3773661355.589	26.000	26.000	24.889	25.236	32.937	33.140	34.813	31.576	25.225	34.576	35.434	24.886	24.540	3.79025
3773661357.574	26.000	26.000	24.882	25.274	33.610	33.801	35.542	32.197	25.248	35.270	36.138	24.875	24.469	3.79013
3773661359.579	26.000	26.000	24.883	25.320	34.265	34.445	36.247	32.806	25.280	35.940	36.830	24.875	24.575	3.79000
3773661361.599	35.000	35.000	24.884	25.372	34.908	35.075	36.933	33.409	25.313	36.590	37.504	24.873	24.685	3.78987
3773661363.568	35.000	35.000	24.881	25.421	35.525	35.681	37.587	33.991	25.344	37.212	38.147	24.869	24.700	3.78974
3773661365.634	35.000	35.000	24.884	25.479	36.136	36.276	38.231	34.570	25.379	37.826	38.779	24.873	24.683	3.78961
3773661367.516	35.000	35.000	24.887	25.539	36.719	36.842	38.841	35.124	25.420	38.407	39.379	24.871	24.800	3.78948
3773661369.550	35.000	35.000	24.889	25.605	37.303	37.412	39.450	35.685	25.460	38.988	39.980	24.873	24.858	3.78935
3773661371.594	35.000	35.000	24.897	25.681	37.875	37.972	40.045	36.236	25.510	39.558	40.564	24.882	24.806	3.78922
3773661373.554	35.000	35.000	24.904	25.756	38.423	38.505	40.609	36.766	25.558	40.100	41.116	24.884	24.764	3.78910
3773661375.609	35.000	35.000	24.908	25.834	38.964	39.035	41.182	37.293	25.623	40.638	41.667	24.891	24.778	3.78898
3773661377.536	35.000	35.000	24.916	25.915	39.486	39.543	41.700	37.804	25.662	41.151	42.195	24.895	24.588	3.78886
3773661379.554	35.000	35.000	24.918	26.000	40.002	40.047	42.229	38.309	25.714	41.660	42.715	24.901	24.543	3.78875
3773661381.594	35.000	35.000	24.929	26.092	40.510	40.540	42.746	38.807	25.775	42.158	43.225	24.910	24.510	3.78864
3773661383.558	42.000	41.000	24.935	26.187	41.002	41.020	43.261	39.293	25.853	42.640	43.734	24.917	24.515	3.78853
3773661385.610	42.000	41.000	24.943	26.284	41.487	41.493	43.739	39.768	25.899	43.117	44.201	24.922	24.440	3.78842
3773661387.562	42.000	41.000	24.948	26.382	41.954	41.948	44.210	40.231	25.962	43.571	44.668	24.929	24.448	3.78832
3773661389.546	42.000	41.000	24.957	26.486	42.417	42.399	44.677	40.691	26.030	44.026	45.130	24.935	24.473	3.78822
3773661391.586	42.000	41.000	24.967	26.594	42.876	42.847	45.138	41.147	26.101	44.473	45.583	24.941	24.577	3.78812
3773661393.582	42.000	41.000	24.973	26.700	43.311	43.272	45.576	41.580	26.170	44.899	46.016	24.949	24.598	3.78803
3773661395.579	42.000	41.000	24.980	26.812	43.743	43.693	46.011	42.011	26.243	45.322	46.446	24.958	24.498	3.78794
3773661397.538	42.000	41.000	24.993	26.929	44.170	44.110	46.438	42.436	26.322	45.735	46.866	24.964	24.582	3.78785
3773661399.539	42.000	41.000	24.999	27.047	44.588	44.517	46.857	42.853	26.398	46.142	47.278	24.973	24.580	3.78777
3773661401.573	42.000	41.000	25.006	27.167	45.002	44.921	47.271	43.266	26.476	46.542	47.687	24.979	24.530	3.78769
3773661403.571	42.000	41.000	25.013	27.285	45.395	45.301	47.665	43.658	26.555	46.920	48.076	24.985	24.472	3.78761
3773661405.573	46.000	46.000	25.021	27.408	45.791	45.684	48.058	44.051	26.637	47.300	48.465	24.991	24.481	3.78754
3773661407.551	46.000	46.000	25.028	27.532	46.169	46.052	48.437	44.430	26.719	47.665	48.839	25.000	24.512	3.78747
3773661409.538	46.000	46.000	25.037	27.662	46.552	46.422	48.816	44.811	26.805	48.035	49.214	25.009	24.589	3.78740
3773661411.546	46.000	46.000	25.047	27.792	46.922	46.781	49.201	45.179	26.906	48.388	49.577	25.016	24.569	3.78733
3773661413.586	46.000	46.000	25.056	27.923	47.284	47.134	49.545	45.540	26.979	48.737	49.932	25.026	24.447	3.78727
3773661415.581	46.000	46.000	25.064	28.057	47.647	47.485	49.906	45.904	27.084	49.087	50.305	25.034	24.505	3.78721
3773661417.570	46.000	46.000	25.071	28.188	47.990	47.817	50.246	46.245	27.156	49.414	50.625	25.042	24.581	3.78716
3773661419.547	46.000	46.000	25.081	28.326	48.334	48.153	50.588	46.591	27.248	49.750	50.964	25.048	24.630	3.78710
3773661421.531	46.000	46.000	25.091	28.464	48.673	48.481	50.938	46.926	27.357	50.074	51.310	25.057	24.704	3.78704
3773661423.567	46.000	46.000	25.097	28.602	48.996	48.802	51.236	47.258	27.431	50.389	51.588	25.066	24.777	3.78700
3773661425.602	46.000	46.000	25.107	28.745	49.255	49.081	51.451	47.573	27.531	50.644	51.737	25.072	24.890	3.78695
3773661427.580	50.000	50.000	25.125	28.884	49.402	49.253	51.532	47.808	27.625	50.750	51.723	25.085	24.834	3.78691
3773661429.563	50.000	50.000	25.156	29.029	49.456	49.333	51.506	47.974	27.723	50.727	51.592	25.106	24.759	3.78689
3773661431.540	50.000	50.000	25.188	29.168	49.446	49.346	51.419	48.075	27.815	50.633	51.424	25.129	24.722	3.78687
3773661433.590	50.000	50.000	25.219	29.310	49.419	49.346	51.343	48.146	27.929	50.546	51.300	25.161	24.668	3.78686
3773661435.585	50.000	50.000	25.248	29.452	49.405	49.372	51.264	48.217	28.011	50.521	51.208	25.182	24.577	3.78685
3773661437.567	50.000	50.000	25.265	29.592	49.420	49.428	51.245	48.302	28.106	50.559	51.200	25.204	24.513	3.78685
3773661439.587	50.000	50.000	25.278	29.735	49.466	49.506	51.283	48.401	28.219	50.631	51.243	25.215	24.594	3.78684
3773661441.552	50.000	50.000	25.285	29.871	49.534	49.582	51.316	48.502	28.297	50.696	51.315	25.225	24.490	3.78685
3773661443.582	50.000	50.000	25.292	30.014	49.612	49.638	51.373	48.591	28.397	50.732	51.380	25.241	24.344	3.78685
3773661445.603	50.000	50.000	25.296	30.154	49.680	49.672	51.416	48.663	28.496	50.732	51.419	25.251	24.298	3.78685
3773661447.567	50.000	50.000	25.301	30.290	49.729	49.693	51.438	48.718	28.603	50.721	51.445	25.259	24.254	3.78686
3773661449.607	50.000	50.000	25.308	30.422	49.763	49.714	51.441	48.766	28.679	50.713	51.430	25.272	24.320	3.78686
3773661451.553	50.000	50.000	25.320	30.559	49.784	49.737	51.450	48.817	28.790	50.714	51.391	25.279	24.374	3.78688
3773661453.584	50.000	50.000	25.331	30.696	49.794	49.761	51.415	48.862	28.871	50.721	51.371	25.291	24.412	3.78688
3773661455.602	50.000	50.000	25.342	30.829	49.798	49.783	51.394	48.906	28.963	50.728	51.330	25.299	24.453	3.78689
3773661457.553	50.000	50.000	25.353	30.962	49.815	49.804	51.393	48.947	29.060	50.728	51.329	25.309	24.507	3.78691
3773661459.607	50.000	50.000	25.358	31.092	49.835	49.808	51.397	48.974	29.150	50.709	51.333	25.313	24.425	3.78692
3773661461.553	50.000	50.000	25.363	31.219	49.860	49.811	51.421	48.998	29.256	50.691	51.346	25.322	24.462	3.78694
3773661463.583	50.000	50.000	25.367	31.349	49.887	49.819	51.435	49.024	29.349	50.684	51.378	25.329	24.503	3.78696
3773661465.569	50.000	50.000	25.369	31.474	49.913	49.829	51.446	49.047	29.438	50.681	51.388	25.337	24.546	3.78697
3773661467.589	50.000	50.000	25.378	31.603	49.937	49.859	51.455	49.082	29.529	50.709	51.387	25.341	24.568	3.78699
3773661469.601	50.000	50.000	25.384	31.726	49.950	49.888	51.451	49.119	29.618	50.734	51.377	25.347	24.598	3.78701
3773661471.554	50.000	50.000	25.389	31.847	49.959	49.902	51.446	49.148	29.703	50.737	51.368	25.348	24.641	3.78702
3773661473.593	50.000	50.000	25.398	31.970	49.974	49.917	51.448	49.171	29.794	50.737	51.366	25.355	24.615	3.78703
3773661475.519	50.000	50.000	25.403	32.089	49.986	49.927	51.448	49.193	29.881	50.734	51.364	25.364	24.487	3.78705
3773661477.548	50.000	50.000	25.410	32.210	50.001	49.939	51.450	49.214	29.968	50.733	51.366	25.367	24.387	3.78707
3773661479.579	50.000	50.000	25.413	32.328	50.014	49.949	51.452	49.234	30.055	50.734	51.367	25.373	24.374	3.78709
3773661481.544	50.000	50.000	25.419	32.442	50.027	49.960	51.456	49.252	30.139	50.736	51.367	25.378	24.383	3.78711
3773661483.604	50.000	50.000	25.421	32.556	50.039	49.968	51.443	49.268	30.205	50.734	51.370	25.382	24.374	3.78712
3773661485.533	50.000	50.000	25.425	32.670	50.054	49.976	51.449	49.285	30.287	50.730	51.360	25.385	24.382	3.78714
3773661487.545	50.000	50.000	25.428	32.781	50.067	49.972	51.454	49.292	30.371	50.712	51.362	25.388	24.360	3.78715
3773661489.599	50.000	50.000	25.435	32.895	50.083	49.976	51.472	49.304	30.470	50.707	51.376	25.395	24.390	3.78717
3773661491.539	50.000	50.000	25.439	33.000	50.087	49.988	51.451	49.319	30.536	50.717	51.366	25.400	24.465	3.78719
3773661493.597	50.000	50.000	25.445	33.112	50.085	50.002	51.454	49.335	30.634	50.725	51.343	25.406	24.579	3.78720
3773661495.539	50.000	50.000	25.452	33.216	50.081	50.002	51.438	49.346	30.712	50.714	51.323	25.409	24.602	3.78722
3773661497.533	50.000	50.000	25.456	33.322	50.081	49.997	51.431	49.348	30.792	50.695	51.317	25.413	24.599	3.78724
3773661499.576	50.000	50.000	25.459	33.426	50.094	50.000	51.440	49.354	30.870	50.689	51.331	25.416	24.656	3.78726
3773661501.584	50.000	50.000	25.461	33.527	50.109	50.012	51.451	49.366	30.946	50.702	51.346	25.422	24.616	3.78727
3773661503.585	50.000	50.000	25.465	33.630	50.124	50.029	51.459	49.383	31.024	50.720	51.354	25.424	24.690	3.78728
3773661505.540	50.000	50.000	25.469	33.730	50.133	50.045	51.457	49.401	31.101	50.728	51.342	25.427	24.748	3.78729
3773661507.531	50.000	50.000	25.473	33.827	50.129	50.045	51.444	49.410	31.175	50.720	51.325	25.431	24.758	3.78731
3773661509.599	50.000	50.000	25.478	33.929	50.128	50.044	51.436	49.415	31.253	50.708	51.311	25.434	24.743	3.78733
3773661511.563	50.000	50.000	25.484	34.022	50.128	50.043	51.426	49.418	31.326	50.697	51.298	25.438	24.672	3.78735
3773661513.555	50.000	50.000	25.486	34.115	50.123	50.040	51.413	49.417	31.396	50.688	51.285	25.441	24.613	3.78736
3773661515.551	50.000	50.000	25.494	34.212	50.126	50.042	51.412	49.424	31.471	50.682	51.282	25.448	24.785	3.78736
3773661517.531	50.000	50.000	25.494	34.302	50.129	50.041	51.412	49.426	31.541	50.673	51.289	25.449	24.735	3.78738
3773661519.576	50.000	50.000	25.496	34.396	50.144	50.043	51.424	49.428	31.612	50.700	51.320	25.453	24.676	3.78740
3773661521.587	50.000	50.000	25.501	34.489	50.162	50.047	51.440	49.436	31.686	50.670	51.321	25.459	24.670	3.78741
3773661523.574	50.000	50.000	25.502	34.577	50.167	50.047	51.438	49.438	31.756	50.663	51.313	25.462	24.582	3.78743
3773661525.570	50.000	50.000	25.504	34.665	50.172	50.048	51.420	49.442	31.810	50.660	51.308	25.463	24.602	3.78744
3773661527.554	50.000	50.000	25.506	34.753	50.175	50.049	51.433	49.446	31.893	50.657	51.302	25.465	24.647	3.78745
3773661529.536	50.000	50.000	25.505	34.837	50.176	50.052	51.430	49.450	31.959	50.652	51.297	25.465	24.779	3.78747
3773661531.564	50.000	50.000	25.508	34.922	50.177	50.054	51.424	49.453	32.026	50.653	51.291	25.468	24.874	3.78748
3773661533.589	50.000	50.000	25.512	35.008	50.181	50.058	51.424	49.459	32.095	50.650	51.287	25.469	24.820	3.78748
3773661535.577	50.000	50.000	25.515	35.090	50.185	50.064	51.424	49.466	32.163	50.652	51.286	25.476	24.647	3.78751
3773661537.553	50.000	50.000	25.519	35.172	50.189	50.067	51.423	49.471	32.227	50.653	51.270	25.474	24.648	3.78751
3773661539.538	50.000	50.000	25.521	35.252	50.192	50.072	51.421	49.476	32.291	50.653	51.280	25.477	24.664	3.78753
3773661541.575	50.000	50.000	25.522	35.333	50.196	50.077	51.419	49.482	32.357	50.654	51.279	25.479	24.660	3.78754
3773661543.577	50.000	50.000	25.521	35.412	50.198	50.081	51.418	49.487	32.421	50.652	51.275	25.482	24.695	3.78755
3773661545.555	50.000	50.000	25.525	35.489	50.203	50.084	51.418	49.492	32.481	50.650	51.275	25.482	24.687	3.78756
3773661547.584	50.000	50.000	25.524	35.563	50.204	50.083	51.416	49.493	32.543	50.644	51.275	25.480	24.646	3.78757
