20230801_005752 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3773689074.530	10.000	10.000	25.431	13.896	10.035	10.170	10.086	10.366	15.366	9.876	9.682	25.351	23.719	3.79476
3773689076.559	10.000	10.000	25.428	13.892	10.031	10.159	10.078	10.360	15.363	9.863	9.671	25.350	23.712	3.79476
3773689078.591	10.000	10.000	25.430	13.894	10.064	10.192	10.170	10.370	15.365	9.916	9.846	25.351	23.721	3.79476
3773689080.564	10.000	10.000	25.401	13.894	10.437	10.569	10.769	10.561	15.364	10.480	10.762	25.332	23.717	3.79474
3773689082.555	10.000	10.000	25.294	13.893	11.181	11.337	11.790	11.042	15.363	11.584	12.128	25.267	23.710	3.79469
3773689084.530	10.000	10.000	25.150	13.894	12.131	12.308	13.004	11.735	15.364	12.909	13.603	25.169	23.663	3.79461
3773689086.588	12.000	11.000	25.013	13.904	13.181	13.372	14.291	12.555	15.369	14.269	15.060	25.053	23.688	3.79450
3773689088.582	12.000	11.000	24.893	13.911	14.250	14.451	15.576	13.432	15.378	15.585	16.443	24.948	23.754	3.79439
3773689090.546	12.000	11.000	24.810	13.931	15.282	15.486	16.784	14.300	15.388	16.789	17.698	24.855	23.821	3.79425
3773689092.575	12.000	11.000	24.742	13.952	16.310	16.512	17.973	15.186	15.403	17.952	18.906	24.776	23.813	3.79411
3773689094.547	12.000	11.000	24.694	13.978	17.322	17.517	19.125	16.073	15.422	19.059	20.058	24.715	23.829	3.79396
3773689096.575	12.000	11.000	24.656	14.012	18.308	18.496	20.234	16.951	15.441	20.122	21.159	24.667	24.017	3.79380
3773689098.582	12.000	11.000	24.627	14.050	19.275	19.450	21.310	17.822	15.465	21.145	22.217	24.629	23.961	3.79364
3773689100.563	12.000	11.000	24.608	14.093	20.187	20.354	22.314	18.657	15.493	22.099	23.203	24.600	23.882	3.79348
3773689102.604	12.000	11.000	24.598	14.148	21.092	21.250	23.301	19.492	15.527	23.040	24.170	24.582	23.853	3.79332
3773689104.555	12.000	11.000	24.589	14.204	21.967	22.111	24.246	20.309	15.565	23.941	25.097	24.565	23.803	3.79315
3773689106.575	12.000	11.000	24.584	14.270	22.832	22.964	25.174	21.122	15.609	24.827	26.008	24.558	23.737	3.79298
3773689108.593	24.000	24.000	24.580	14.341	23.680	23.800	26.077	21.925	15.655	25.692	26.893	24.551	23.698	3.79281
3773689110.544	24.000	24.000	24.579	14.417	24.478	24.587	26.920	22.693	15.705	26.500	27.721	24.550	23.550	3.79265
3773689112.598	24.000	24.000	24.578	14.496	25.268	25.360	27.751	23.450	15.756	27.295	28.535	24.546	23.746	3.79250
3773689114.550	24.000	24.000	24.584	14.588	26.038	26.114	28.557	24.194	15.813	28.062	29.323	24.548	23.824	3.79234
3773689116.573	24.000	24.000	24.590	14.680	26.738	26.734	29.234	24.871	15.875	28.633	29.911	24.553	23.843	3.79218
3773689118.555	24.000	24.000	24.607	14.778	27.228	27.109	29.628	25.389	15.937	28.859	30.119	24.569	23.789	3.79204
3773689120.575	24.000	24.000	24.652	14.882	27.487	27.288	29.737	25.743	16.005	28.826	29.996	24.607	23.753	3.79192
3773689122.592	24.000	24.000	24.719	14.988	27.556	27.343	29.644	25.971	16.073	28.676	29.690	24.660	23.736	3.79183
3773689124.558	24.000	24.000	24.797	15.098	27.526	27.379	29.466	26.139	16.145	28.557	29.363	24.718	23.785	3.79175
3773689126.581	24.000	24.000	24.869	15.207	27.472	27.441	29.292	26.295	16.218	28.527	29.119	24.769	23.838	3.79168
3773689128.508	24.000	24.000	24.926	15.319	27.447	27.539	29.179	26.458	16.289	28.581	28.994	24.807	23.876	3.79162
