20230814_163432 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3774868474.294	25.000	25.000	25.398	25.205	25.037	24.949	25.346	24.976	25.351	24.819	24.994	25.440	26.480	3.59635
3774868476.281	25.000	25.000	25.397	25.202	25.035	24.947	25.342	24.974	25.349	24.821	24.990	25.440	26.452	3.59635
3774868478.330	25.000	25.000	25.398	25.203	25.032	24.947	25.340	24.974	25.348	24.823	24.987	25.440	26.405	3.59635
3774868480.353	25.000	25.000	25.400	25.201	25.030	24.947	25.336	24.973	25.347	24.821	24.981	25.440	26.478	3.59635
3774868482.321	25.000	25.000	25.404	25.206	25.031	24.950	25.336	24.975	25.350	24.824	24.980	25.440	26.409	3.59636
3774868484.337	25.000	25.000	25.402	25.204	25.026	24.949	25.332	24.975	25.349	24.823	24.977	25.439	26.386	3.59635
3774868486.303	25.000	25.000	25.404	25.204	25.024	24.950	25.329	24.975	25.350	24.824	24.977	25.441	26.500	3.59635
3774868488.326	25.000	25.000	25.401	25.204	25.025	24.949	25.330	24.974	25.347	24.824	24.978	25.441	26.600	3.59636
3774868490.340	25.000	25.000	25.398	25.201	25.023	24.950	25.331	24.974	25.348	24.825	24.982	25.439	26.587	3.59636
3774868492.291	25.000	25.000	25.397	25.202	25.131	25.070	25.541	25.027	25.347	25.013	25.346	25.437	26.485	3.59636
3774868494.353	25.000	25.000	25.358	25.202	25.562	25.538	26.164	25.290	25.346	25.710	26.238	25.413	26.523	3.59635
3774868496.307	25.000	25.000	25.280	25.201	26.203	26.217	27.007	25.746	25.347	26.671	27.317	25.365	26.493	3.59633
3774868498.321	26.000	26.000	25.195	25.206	26.952	27.002	27.945	26.322	25.349	27.706	28.416	25.303	26.512	3.59629
3774868500.351	26.000	26.000	25.112	25.208	27.749	27.827	28.914	26.969	25.350	28.736	29.486	25.235	26.538	3.59626
3774868502.311	26.000	26.000	25.051	25.219	28.519	28.620	29.828	27.620	25.357	29.674	30.450	25.177	26.528	3.59622
