20230806_181122 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3774183084.383	10.000	10.000	25.446	13.815	10.021	10.155	10.071	10.340	15.251	9.863	9.666	25.281	22.945	3.75558
3774183086.414	10.000	10.000	25.447	13.815	10.018	10.156	10.066	10.342	15.251	9.868	9.659	25.284	22.917	3.75558
3774183088.379	10.000	10.000	25.449	13.816	10.016	10.153	10.066	10.341	15.251	9.860	9.655	25.282	22.950	3.75558
3774183090.400	10.000	10.000	25.451	13.817	10.016	10.151	10.062	10.341	15.251	9.855	9.637	25.289	22.986	3.75558
3774183092.403	10.000	10.000	25.449	13.816	10.044	10.169	10.128	10.347	15.252	9.892	9.816	25.284	22.988	3.75557
3774183094.367	10.000	10.000	25.423	13.818	10.410	10.527	10.722	10.529	15.236	10.426	10.710	25.274	22.945	3.75554
3774183096.433	10.000	10.000	25.314	13.812	11.154	11.288	11.762	11.003	15.247	11.528	12.102	25.209	22.849	3.75545
3774183098.378	10.000	10.000	25.173	13.819	12.099	12.258	12.959	11.696	15.238	12.849	13.573	25.119	22.886	3.75530
3774183100.398	12.000	11.000	25.032	13.826	13.135	13.313	14.252	12.510	15.258	14.207	15.020	25.011	23.106	3.75510
3774183102.393	12.000	11.000	24.914	13.836	14.198	14.388	15.528	13.382	15.265	15.519	16.396	24.901	23.178	3.75486
3774183104.403	12.000	11.000	24.823	13.849	15.250	15.445	16.768	14.276	15.274	16.788	17.700	24.809	23.199	3.75459
3774183106.419	12.000	11.000	24.808	13.919	16.328	16.492	17.975	15.184	15.305	17.921	18.894	24.732	23.165	3.75430
3774183108.384	12.000	11.000	24.710	13.898	17.281	17.473	19.099	16.051	15.288	19.020	20.017	24.670	23.046	3.75397
3774183110.409	12.000	11.000	24.674	13.935	18.267	18.453	20.207	16.934	15.329	20.081	21.132	24.625	22.994	3.75365
3774183112.347	12.000	11.000	24.644	13.970	19.214	19.392	21.262	17.794	15.352	21.088	22.172	24.591	22.986	3.75332
3774183114.367	12.000	11.000	24.627	14.017	20.158	20.327	22.287	18.660	15.367	22.078	23.194	24.565	23.010	3.75298
3774183116.409	12.000	11.000	24.656	14.114	21.066	21.223	23.294	19.501	15.413	23.052	24.180	24.542	22.906	3.75263
3774183118.376	12.000	11.000	24.599	14.124	21.937	22.082	24.234	20.318	15.450	23.919	25.085	24.528	22.910	3.75228
3774183120.427	12.000	11.000	24.593	14.188	22.804	22.939	25.164	21.137	15.493	24.807	25.981	24.518	22.985	3.75192
3774183122.385	24.000	24.000	24.591	14.259	23.637	23.757	26.050	21.929	15.538	25.651	26.864	24.510	22.999	3.75157
3774183124.385	24.000	24.000	24.588	14.336	24.464	24.570	26.910	22.721	15.575	26.489	27.726	24.505	22.917	3.75120
