20230719_140849 
time	T01	T02	T03	T04	T05	T06	T07	T08	T09	T10	T11	T12	T13	U	
time	TEC1	TEC2	CoolingBlockBottom	TabAnode	SurfaceBottomAnode	SurfaceTopAnode	SurfaceBottomCathode	SurfaceTopCathode	TabCathode	SurfaceTopCenter	SurfaceBottomCenter	CoolingBlockTop	Ambient	U	
3772613331.658	24.000	24.000	25.386	25.209	25.029	24.956	25.355	24.986	25.377	24.817	25.012	25.481	26.779	4.11884
3772613333.674	24.000	24.000	25.368	25.207	25.031	24.954	25.359	24.983	25.375	24.816	25.014	25.481	26.767	4.11882
3772613335.621	24.000	24.000	25.371	25.210	25.033	24.959	25.359	24.986	25.379	24.819	25.008	25.481	26.711	4.11882
3772613337.672	24.000	24.000	25.386	25.209	25.026	24.958	25.351	24.986	25.376	24.820	24.997	25.484	26.543	4.11883
3772613339.633	24.000	24.000	25.391	25.211	25.023	24.960	25.344	24.989	25.379	24.824	24.993	25.484	26.517	4.11883
3772613341.660	24.000	24.000	25.385	25.206	25.130	25.087	25.558	25.035	25.374	25.015	25.358	25.450	26.447	4.11883
3772613343.689	24.000	24.000	25.348	25.207	25.584	25.576	26.221	25.301	25.391	25.733	26.278	25.454	26.872	4.11883
3772613345.635	24.000	24.000	25.270	25.208	26.224	26.249	27.034	25.738	25.375	26.682	27.333	25.401	26.780	4.11881
3772613347.689	26.000	26.000	25.161	25.209	26.971	27.027	27.962	26.295	25.375	27.680	28.393	25.299	26.796	4.11879
3772613349.634	26.000	26.000	25.099	25.214	27.761	27.837	28.911	26.920	25.379	28.722	29.474	25.260	26.923	4.11874
3772613351.662	26.000	26.000	25.040	25.226	28.564	28.653	29.872	27.580	25.401	29.690	30.475	25.201	27.009	4.11871
3772613353.642	26.000	26.000	24.979	25.241	29.347	29.446	30.779	28.246	25.413	30.566	31.407	25.150	26.999	4.11867
3772613355.653	26.000	26.000	24.962	25.257	30.115	30.215	31.636	28.908	25.404	31.455	32.289	25.108	27.164	4.11863
3772613357.682	26.000	26.000	24.934	25.275	30.856	30.961	32.489	29.563	25.433	32.268	33.123	25.076	27.206	4.11858
3772613359.640	26.000	26.000	24.905	25.302	31.579	31.685	33.278	30.211	25.435	33.045	33.918	25.052	27.003	4.11853
3772613361.663	26.000	26.000	24.909	25.333	32.281	32.386	34.064	30.846	25.468	33.788	34.678	25.035	26.831	4.11848
3772613363.629	26.000	26.000	24.883	25.364	32.966	33.065	34.810	31.474	25.490	34.506	35.413	25.024	26.705	4.11842
3772613365.642	26.000	26.000	24.880	25.403	33.640	33.736	35.538	32.100	25.514	35.207	36.131	25.014	26.584	4.11838
3772613367.682	26.000	26.000	24.895	25.451	34.295	34.389	36.224	32.712	25.529	35.885	36.821	25.013	26.501	4.11832
3772613369.648	35.000	35.000	24.882	25.500	34.923	35.011	36.893	33.303	25.561	36.528	37.476	25.013	26.464	4.11828
3772613371.683	35.000	35.000	24.896	25.552	35.538	35.623	37.558	33.891	25.609	37.159	38.116	25.010	26.488	4.11823
3772613373.641	35.000	35.000	24.897	25.608	36.134	36.213	38.171	34.461	25.629	37.764	38.733	25.010	26.515	4.11818
3772613375.646	35.000	35.000	24.897	25.669	36.727	36.801	38.806	35.032	25.682	38.364	39.311	24.979	26.488	4.11813
3772613377.683	35.000	35.000	24.901	25.733	37.301	37.364	39.404	35.584	25.723	38.939	39.930	25.016	26.533	4.11808
3772613379.636	35.000	35.000	24.909	25.805	37.858	37.911	39.977	36.124	25.768	39.498	40.497	25.019	26.526	4.11804
3772613381.677	35.000	35.000	24.913	25.882	38.403	38.450	40.542	36.659	25.818	40.044	41.052	25.023	26.523	4.11798
3772613383.639	35.000	35.000	24.916	25.957	38.936	38.974	41.087	37.178	25.869	40.576	41.592	25.028	26.546	4.11794
3772613385.632	35.000	35.000	24.923	26.039	39.461	39.490	41.627	37.695	25.920	41.099	42.125	25.033	26.608	4.11790
3772613387.681	35.000	35.000	24.927	26.125	39.976	39.996	42.152	38.202	25.972	41.609	42.643	25.038	27.018	4.11786
3772613389.658	35.000	35.000	24.933	26.214	40.471	40.483	42.656	38.691	26.033	42.100	43.140	25.045	26.976	4.11782
3772613391.671	42.000	41.000	24.924	26.307	40.960	40.962	43.153	39.175	26.091	42.581	43.630	25.051	26.894	4.11778
3772613393.629	42.000	41.000	24.945	26.401	41.433	41.424	43.632	39.642	26.153	43.046	44.102	25.055	26.739	4.11775
